     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
        80.0885                  6.2198             324.0           3256.0084     6973.9488    -3717.9404
        80.1771                  6.2267             301.4           2861.5670     6615.6048    -3754.0378
        80.2656                  6.2336             311.9           3031.4573     6782.2272    -3750.7699
        80.3542                  6.2405             320.6           3031.7145     6920.4240    -3888.7095
        80.4426                  6.2474             313.4           2904.5506     6805.8144    -3901.2638
        80.5309                  6.2543             322.3           3264.3354     6947.3376    -3683.0022
        80.6193                  6.2612             308.7           2848.1398     6730.5168    -3882.3770
        80.7077                  6.2681             313.5           3221.9510     6807.9312    -3585.9802
        80.7961                  6.2750             311.8           3084.0642     6780.7152    -3696.6510
        80.8845                  6.2819             305.0           2702.5607     6672.4560    -3969.8953
        80.9730                  6.2888             324.3           3247.9457     6979.0896    -3731.1439
        81.0000                  6.2909             323.7           3314.0076     6969.7152    -3655.7076
        81.0883                  6.2978             309.2           2998.3713     6738.3792    -3740.0079
        81.1767                  6.3047             314.9           3013.5561     6830.0064    -3816.4503
        81.2652                  6.3116             323.6           3131.9262     6967.2960    -3835.3698
        81.3537                  6.3185             322.4           3432.4603     6947.9424    -3515.4821
        81.4418                  6.3254             306.2           2939.4272     6692.1120    -3752.6848
        81.5301                  6.3323             317.8           3062.8862     6874.7616    -3811.8754
        81.6185                  6.3392             309.3           2731.6794     6739.8912    -4008.2118
        81.7070                  6.3461             318.4           3084.0149     6884.1360    -3800.1211
        81.7954                  6.3530             318.4           3068.8835     6884.4384    -3815.5549
        81.8839                  6.3599             318.3           3112.4746     6883.5312    -3771.0566
        81.9722                  6.3668             313.9           2739.1219     6813.6768    -4074.5549
        82.0000                  6.3689             322.4           3083.9452     6947.9424    -3863.9972
        82.0885                  6.3758             330.7           3325.8378     7079.4864    -3753.6486
        82.1768                  6.3827             313.0           2906.1341     6799.7664    -3893.6323
        82.2651                  6.3896             310.5           2671.9909     6759.2448    -4087.2539
        82.3537                  6.3965             324.7           3120.6242     6984.2304    -3863.6062
        82.4420                  6.4034             340.4           3559.1533     7233.7104    -3674.5571
        82.5303                  6.4103             330.1           3282.6734     7070.7168    -3788.0434
        82.6189                  6.4172             332.5           3147.7286     7108.5168    -3960.7882
        82.7075                  6.4241             339.1           3562.6986     7213.7520    -3651.0534
        82.7960                  6.4310             335.4           3412.1284     7155.0864    -3742.9580
        82.8845                  6.4379             308.5           3049.7795     6727.4928    -3677.7133
        82.9728                  6.4448             318.3           3047.0054     6883.5312    -3836.5258
        83.0000                  6.4469             310.0           2892.4917     6751.3824    -3858.8907
        83.0884                  6.4538             319.8           3231.6659     6907.7232    -3676.0573
        83.1769                  6.4607             330.9           3270.1990     7083.1152    -3812.9162
        83.2654                  6.4676             296.5           2692.1037     6536.9808    -3844.8771
        83.3537                  6.4745             313.4           3140.3179     6805.8144    -3665.4965
        83.4421                  6.4814             336.7           3276.3171     7174.7424    -3898.4253
        83.5306                  6.4883             329.7           3433.9189     7064.6688    -3630.7499
        83.6190                  6.4952             316.6           2811.6992     6856.9200    -4045.2208
        83.7074                  6.5021             319.7           2946.4643     6905.3040    -3958.8397
        83.7958                  6.5090             320.0           2762.9076     6910.1424    -4147.2348
        83.8842                  6.5159             332.0           3335.5759     7100.0496    -3764.4737
        83.9727                  6.5228             314.4           2834.5193     6821.2368    -3986.7175
        84.0000                  6.5249             311.2           2687.8318     6771.0384    -4083.2066
        84.0885                  6.5318             319.2           2957.0252     6898.0464    -3941.0212
        84.1767                  6.5387             312.7           2914.0230     6794.3232    -3880.3002
        84.2651                  6.5456             310.2           2588.7432     6755.6160    -4166.8728
        84.3534                  6.5525             316.9           2679.7616     6861.7584    -4181.9968
        84.4419                  6.5594             327.4           3086.0073     7027.7760    -3941.7687
        84.5304                  6.5663             326.1           2981.8542     7006.6080    -4024.7538
        84.6187                  6.5732             311.0           2793.8593     6767.7120    -3973.8527
        84.7070                  6.5801             322.6           2931.8661     6951.5712    -4019.7051
        84.7953                  6.5870             319.0           3194.4859     6893.8128    -3699.3269
        84.8837                  6.5939             311.8           2906.1964     6780.7152    -3874.5188
        84.9720                  6.6008             315.8           3085.3863     6843.6144    -3758.2281
        85.0000                  6.6030             319.1           3060.7144     6895.3248    -3834.6104
        85.0881                  6.6099             308.7           2938.9782     6730.8192    -3791.8410
        85.1764                  6.6168             325.5           3238.9549     6997.5360    -3758.5811
        85.2647                  6.6236             316.2           3058.0707     6849.3600    -3791.2893
        85.3531                  6.6305             315.3           2832.7924     6835.4496    -4002.6572
        85.4415                  6.6374             310.1           2842.1791     6753.4992    -3911.3201
        85.5301                  6.6443             330.3           3167.2371     7073.4384    -3906.2013
        85.6185                  6.6512             317.4           2866.1988     6869.6208    -4003.4220
        85.7067                  6.6581             327.4           3145.3056     7027.7760    -3882.4704
        85.7952                  6.6650             319.6           2886.4488     6904.3968    -4017.9480
        85.8835                  6.6719             326.1           3118.3945     7006.6080    -3888.2135
        85.9716                  6.6788             335.6           3016.4510     7158.4128    -4141.9618
        86.0000                  6.6810             321.2           2968.0237     6929.4960    -3961.4723
        86.0884                  6.6879             322.7           2943.4235     6953.6880    -4010.2645
        86.1768                  6.6948             326.5           3019.3959     7012.6560    -3993.2601
        86.2651                  6.7017             325.0           3097.7524     6989.9760    -3892.2236
        86.3535                  6.7086             307.5           2868.0406     6712.6752    -3844.6346
        86.4419                  6.7155             327.5           3267.4797     7029.2880    -3761.8083
        86.5305                  6.7224             322.9           3136.7810     6956.1072    -3819.3262
        86.6189                  6.7293             314.9           2824.6902     6828.7968    -4004.1066
        86.7072                  6.7362             319.4           2956.8479     6901.3728    -3944.5249
        86.7956                  6.7431             314.3           3075.1202     6820.3296    -3745.2094
        86.8839                  6.7500             300.0           2519.5975     6593.5296    -4073.9321
        86.9721                  6.7569             306.8           2570.1439     6701.1840    -4131.0401
        87.0000                  6.7591             338.5           3189.2277     7204.0752    -4014.8475
        87.0882                  6.7660             314.4           2844.2800     6821.5392    -3977.2592
        87.1765                  6.7729             319.8           2888.8153     6906.5136    -4017.6983
        87.2650                  6.7797             332.9           3098.0509     7114.8672    -4016.8163
        87.3534                  6.7866             316.6           2785.7048     6856.3152    -4070.6104
        87.4416                  6.7935             314.5           2968.2396     6823.3536    -3855.1140
        87.5298                  6.8004             302.5           2796.5177     6633.4464    -3836.9287
        87.6182                  6.8073             307.2           2717.3537     6707.8368    -3990.4831
        87.7067                  6.8142             321.3           3155.0589     6931.6128    -3776.5539
        87.7952                  6.8211             320.8           2999.3035     6923.1456    -3923.8421
        87.8835                  6.8280             325.3           3139.4028     6993.6048    -3854.2020
        87.9720                  6.8349             320.6           2769.3171     6919.8192    -4150.5021
        88.0000                  6.8371             314.7           2550.4710     6826.6800    -4276.2090
        88.0883                  6.8440             322.6           3070.1922     6951.5712    -3881.3790
        88.1767                  6.8509             324.3           2913.5410     6977.8800    -4064.3390
        88.2650                  6.8578             323.7           2812.6713     6968.2032    -4155.5319
        88.3533                  6.8647             312.0           2823.4306     6783.4368    -3960.0062
        88.4414                  6.8716             331.5           2917.7523     7093.3968    -4175.6445
        88.5298                  6.8785             331.5           2820.6393     7092.7920    -4272.1527
        88.6183                  6.8854             336.8           2864.4032     7176.8592    -4312.4560
        88.7068                  6.8923             316.6           2550.0476     6855.7104    -4305.6628
        88.7952                  6.8992             322.6           2739.5427     6952.1760    -4212.6333
        88.8837                  6.9061             326.0           2883.2880     7006.0032    -4122.7152
        88.9721                  6.9129             308.4           2284.0076     6725.6784    -4441.6708
        89.0000                  6.9151             301.9           2125.0598     6623.7696    -4498.7098
        89.0883                  6.9220             323.7           2725.9740     6969.1104    -4243.1364
        89.1766                  6.9289             318.6           2426.6609     6888.3696    -4461.7087
        89.2654                  6.9358             315.8           2338.1522     6843.3120    -4505.1598
        89.3539                  6.9427             314.9           2407.3895     6830.0064    -4422.6169
        89.4424                  6.9496             327.0           2558.7815     7020.5184    -4461.7369
        89.5308                  6.9565             313.7           2304.5792     6809.7456    -4505.1664
        89.6192                  6.9634             320.6           2561.8043     6919.5168    -4357.7125
        89.7075                  6.9703             322.7           2324.8426     6952.7808    -4627.9382
        89.7960                  6.9772             316.0           2252.2928     6846.9408    -4594.6480
        89.8843                  6.9841             329.2           2597.1721     7056.5040    -4459.3319
        89.9727                  6.9910             316.1           2223.9259     6848.1504    -4624.2245
        90.0000                  6.9931             324.9           2625.8715     6988.7664    -4362.8949
        90.0884                  7.0000             330.0           2424.3168     7068.6000    -4644.2832
        90.1769                  7.0069             325.4           2520.5189     6995.7216    -4475.2027
        90.2652                  7.0138             313.9           2417.4040     6813.3744    -4395.9704
        90.3538                  7.0207             310.9           2349.7615     6766.5024    -4416.7409
        90.4425                  7.0276             328.0           2834.0498     7037.4528    -4203.4030
        90.5310                  7.0345             322.2           2943.7431     6945.8256    -4002.0825
        90.6194                  7.0414             323.2           3003.5852     6960.3408    -3956.7556
        90.7080                  7.0483             314.6           2985.3470     6824.5632    -3839.2162
        90.7964                  7.0552             329.0           3407.6063     7053.4800    -3645.8737
        90.8851                  7.0621             325.8           3141.8381     7002.0720    -3860.2339
        90.9735                  7.0690             314.9           2919.9491     6829.7040    -3909.7549
        91.0000                  7.0710             318.8           2994.7468     6890.4864    -3895.7396
        91.0887                  7.0779             330.6           3017.2915     7078.5792    -4061.2877
        91.1776                  7.0848             323.3           2948.1648     6962.7600    -4014.5952
        91.2661                  7.0917             315.8           2707.5307     6843.3120    -4135.7813
        91.3544                  7.0986             319.3           2832.3181     6898.6512    -4066.3331
        91.4429                  7.1055             323.3           2933.6062     6963.0624    -4029.4562
        91.5315                  7.1124             321.3           2865.1470     6931.6128    -4066.4658
        91.6200                  7.1193             312.0           2704.1286     6783.1344    -4079.0058
        91.7085                  7.1262             330.1           2901.7308     7070.4144    -4168.6836
        91.7970                  7.1331             318.9           2884.7093     6893.2080    -4008.4987
        91.8854                  7.1400             329.7           2823.8048     7064.3664    -4240.5616
        91.9739                  7.1469             327.0           2735.4006     7021.7280    -4286.3274
        92.0000                  7.1489             309.3           2346.1972     6739.8912    -4393.6940
        92.0887                  7.1558             322.3           2622.6103     6946.1280    -4323.5177
        92.1772                  7.1627             312.6           2623.1932     6792.8112    -4169.6180
        92.2655                  7.1696             321.8           2684.0520     6938.2656    -4254.2136
        92.3539                  7.1765             308.2           2632.1615     6723.5616    -4091.4001
        92.4425                  7.1834             317.8           2863.2468     6875.0640    -4011.8172
        92.5310                  7.1903             314.4           2900.1557     6821.5392    -3921.3835
        92.6192                  7.1972             328.2           2959.9907     7040.7792    -4080.7885
        92.7076                  7.2041             310.7           2778.8748     6762.2688    -3983.3940
        92.7958                  7.2110             310.2           2601.7484     6754.1040    -4152.3556
        92.8841                  7.2179             311.3           2647.0443     6772.2480    -4125.2037
        92.9725                  7.2248             328.7           2812.2598     7048.9440    -4236.6842
        93.0000                  7.2269             318.5           2730.2439     6886.8576    -4156.6137
        93.0884                  7.2338             311.2           2630.1273     6770.4336    -4140.3063
        93.1768                  7.2407             329.7           3020.1908     7064.0640    -4043.8732
        93.2653                  7.2476             325.0           2643.1289     6989.3712    -4346.2423
        93.3537                  7.2545             318.7           2423.3299     6889.5792    -4466.2493
        93.4423                  7.2614             326.9           2806.4311     7020.2160    -4213.7849
        93.5306                  7.2683             324.4           2808.0902     6979.6944    -4171.6042
        93.6189                  7.2752             327.7           2945.4212     7032.9168    -4087.4956
        93.7074                  7.2821             319.2           2882.6720     6897.4416    -4014.7696
        93.7958                  7.2890             308.4           2547.8622     6726.8880    -4179.0258
        93.8843                  7.2959             324.5           3034.2254     6980.9040    -3946.6786
        93.9728                  7.3028             320.5           2791.7090     6918.3072    -4126.5982
        94.0000                  7.3049             320.9           2842.5759     6924.3552    -4081.7793
        94.0884                  7.3118             317.0           2829.4238     6863.2704    -4033.8466
        94.1769                  7.3187             319.8           2948.4170     6906.5136    -3958.0966
        94.2652                  7.3256             320.4           2796.1559     6916.1904    -4120.0345
        94.3535                  7.3325             319.0           2622.4707     6894.1152    -4271.6445
        94.4418                  7.3394             337.6           3312.0305     7189.2576    -3877.2271
        94.5302                  7.3463             316.9           2824.9445     6860.5488    -4035.6043
        94.6184                  7.3532             305.7           2684.4335     6683.3424    -3998.9089
        94.7067                  7.3601             318.6           2909.5997     6888.0672    -3978.4675
        94.7952                  7.3669             329.0           3079.2982     7053.1776    -3973.8794
        94.8833                  7.3738             332.3           3167.1467     7105.7952    -3938.6485
        94.9716                  7.3807             315.6           2782.9638     6839.9856    -4057.0218
        95.0000                  7.3830             321.9           2954.1036     6940.0800    -3985.9764
        95.0884                  7.3898             303.4           2695.7298     6646.4496    -3950.7198
        95.1766                  7.3967             315.5           2990.6411     6839.0784    -3848.4373
        95.2649                  7.4036             319.5           2984.4170     6902.2800    -3917.8630
        95.3535                  7.4105             327.3           2960.1218     7025.3568    -4065.2350
        95.4418                  7.4174             308.6           2670.9419     6730.2144    -4059.2725
        95.5300                  7.4243             320.8           2704.8030     6922.8432    -4218.0402
        95.6184                  7.4312             324.5           3019.1042     6980.9040    -3961.7998
        95.7068                  7.4381             316.2           2527.6771     6850.5696    -4322.8925
        95.7952                  7.4450             309.6           2626.0651     6745.0320    -4118.9669
        95.8835                  7.4519             319.9           2980.3352     6909.2352    -3928.9000
        95.9718                  7.4588             323.8           3074.7278     6970.9248    -3896.1970
        96.0000                  7.4610             316.7           2942.7930     6858.4320    -3915.6390
        96.0883                  7.4679             325.0           2797.4712     6990.2784    -4192.8072
        96.1767                  7.4748             329.0           3068.6325     7052.8752    -3984.2427
        96.2652                  7.4817             327.3           3079.9406     7025.9616    -3946.0210
        96.3536                  7.4886             321.8           2935.1789     6938.8704    -4003.6915
        96.4419                  7.4955             328.8           2905.5528     7049.5488    -4143.9960
        96.5304                  7.5024             312.3           2718.7521     6787.6704    -4068.9183
        96.6186                  7.5093             311.2           2727.4498     6771.3408    -4043.8910
        96.7070                  7.5162             321.8           2820.7262     6939.4752    -4118.7490
        96.7954                  7.5231             325.3           2855.0736     6994.5120    -4139.4384
        96.8835                  7.5300             307.6           2461.9830     6713.2800    -4251.2970
        96.9719                  7.5369             318.0           2630.6166     6877.7856    -4247.1690
        97.0000                  7.5390             311.7           2444.7909     6778.5984    -4333.8075
        97.0884                  7.5459             331.9           2894.8395     7099.4448    -4204.6053
        97.1770                  7.5528             319.9           2761.3160     6908.3280    -4147.0120
        97.2655                  7.5597             328.8           2973.8107     7049.2464    -4075.4357
        97.3539                  7.5666             318.7           2755.4884     6888.9744    -4133.4860
        97.4423                  7.5735             306.3           2445.6711     6693.3216    -4247.6505
        97.5307                  7.5804             321.4           2722.4826     6932.8224    -4210.3398
        97.6189                  7.5873             322.4           2679.7806     6948.5472    -4268.7666
        97.7073                  7.5942             327.0           2688.9400     7021.4256    -4332.4856
        97.7955                  7.6011             319.3           2645.2682     6898.9536    -4253.6854
        97.8837                  7.6080             323.5           2766.6106     6966.3888    -4199.7782
        97.9722                  7.6149             307.8           2362.4869     6716.3040    -4353.8171
        98.0000                  7.6171             336.1           2685.1221     7165.6704    -4480.5483
        98.0884                  7.6240             310.6           2361.5275     6761.9664    -4400.4389
        98.1768                  7.6309             337.7           2896.2521     7191.3744    -4295.1223
        98.2650                  7.6378             331.9           2805.3451     7099.4448    -4294.0997
        98.3534                  7.6447             307.4           2136.0035     6711.1632    -4575.1597
        98.4417                  7.6516             328.7           2589.2329     7048.6416    -4459.4087
        98.5300                  7.6584             331.4           2629.9832     7090.9776    -4460.9944
        98.6182                  7.6653             322.7           2699.9102     6953.3856    -4253.4754
        98.7063                  7.6722             315.4           2489.8461     6837.8688    -4348.0227
        98.7947                  7.6791             318.7           2446.2017     6889.2768    -4443.0751
        98.8829                  7.6860             328.3           2814.8625     7041.6864    -4226.8239
        98.9711                  7.6929             320.7           2598.1243     6921.9360    -4323.8117
        99.0000                  7.6952             318.2           2615.9162     6882.0192    -4266.1030
        99.0883                  7.7021             319.1           2555.1807     6895.3248    -4340.1441
        99.1767                  7.7090             330.0           2847.4529     7068.9024    -4221.4495
        99.2651                  7.7159             315.6           2576.1621     6841.1952    -4265.0331
        99.3535                  7.7228             330.5           2901.8611     7076.4624    -4174.6013
        99.4419                  7.7297             338.9           2878.1355     7209.5184    -4331.3829
        99.5304                  7.7366             320.0           2723.3212     6909.8400    -4186.5188
        99.6186                  7.7435             309.5           2430.2127     6744.1248    -4313.9121
        99.7068                  7.7503             315.9           2724.1078     6846.0336    -4121.9258
        99.7950                  7.7572             315.2           2676.3454     6834.5424    -4158.1970
        99.8831                  7.7641             334.9           2770.5080     7146.6192    -4376.1112
        99.9716                  7.7710             322.1           2729.6581     6943.1040    -4213.4459
       100.0000                  7.7733             326.4           2907.1477     7011.1440    -4103.9963
       100.0883                  7.7801             324.3           2700.5316     6979.0896    -4278.5580
       100.1767                  7.7870             330.7           2701.2419     7079.7888    -4378.5469
       100.2652                  7.7939             316.6           2620.6778     6856.3152    -4235.6374
       100.3535                  7.8008             313.7           2456.1233     6810.6528    -4354.5295
       100.4419                  7.8077             326.8           2357.1637     7018.0992    -4660.9355
       100.5301                  7.8146             306.2           2307.0016     6691.2048    -4384.2032
       100.6182                  7.8215             331.5           2408.7031     7091.8848    -4683.1817
       100.7064                  7.8284             323.6           2278.5379     6966.9936    -4688.4557
       100.7944                  7.8353             328.8           2366.3086     7050.1536    -4683.8450
       100.8826                  7.8422             314.2           2085.3337     6817.6080    -4732.2743
       100.9708                  7.8491             315.9           2228.9871     6845.4288    -4616.4417
       101.0000                  7.8514             309.8           2255.9454     6748.3584    -4492.4130
       101.0883                  7.8583             316.4           2371.6137     6853.5936    -4481.9799
       101.1763                  7.8652             309.3           2025.0161     6740.4960    -4715.4799
       101.2644                  7.8721             333.2           2485.6722     7120.0080    -4634.3358
       101.3523                  7.8790             309.3           2164.6646     6740.7984    -4576.1338
       101.4404                  7.8859             319.4           2266.2093     6900.4656    -4634.2563
       101.5284                  7.8928             327.3           2364.7072     7026.2640    -4661.5568
       101.6166                  7.8997             326.6           2346.7784     7014.1680    -4667.3896
       101.7047                  7.9066             317.7           2272.6936     6874.4592    -4601.7656
       101.7929                  7.9135             319.7           2283.0909     6905.6064    -4622.5155
       101.8812                  7.9203             327.0           2444.3777     7020.8208    -4576.4431
       101.9694                  7.9272             320.3           2334.6893     6914.6784    -4579.9891
       102.0000                  7.9296             310.1           2216.9984     6753.4992    -4536.5008
       102.0882                  7.9365             313.1           2182.8519     6800.9760    -4618.1241
       102.1765                  7.9434             313.8           2178.7130     6811.5600    -4632.8470
       102.2647                  7.9503             306.9           2034.3219     6701.7888    -4667.4669
       102.3530                  7.9572             312.0           1958.9716     6784.0416    -4825.0700
       102.4410                  7.9641             331.1           2615.9553     7086.7440    -4470.7887
       102.5295                  7.9710             328.0           2534.2816     7036.5456    -4502.2640
       102.6177                  7.9779             312.2           2078.7439     6787.3680    -4708.6241
       102.7061                  7.9848             324.9           2413.4526     6987.8592    -4574.4066
       102.7944                  7.9917             325.8           2515.1855     7002.3744    -4487.1889
       102.8827                  7.9986             314.5           2148.5462     6823.0512    -4674.5050
       102.9712                  8.0055             313.7           2284.2860     6810.9552    -4526.6692
       103.0000                  8.0077             315.5           2462.8567     6839.0784    -4376.2217
       103.0885                  8.0146             319.1           2494.7947     6895.3248    -4400.5301
       103.1768                  8.0215             314.9           2696.7803     6828.7968    -4132.0165
       103.2649                  8.0284             321.4           2461.5442     6932.2176    -4470.6734
       103.3533                  8.0353             315.6           2783.2502     6841.1952    -4057.9450
       103.4415                  8.0422             335.1           3055.8971     7149.0384    -4093.1413
       103.5297                  8.0491             339.5           2846.1723     7219.4976    -4373.3253
       103.6182                  8.0560             293.1           2289.8516     6483.1536    -4193.3020
       103.7064                  8.0629             315.0           2688.4374     6830.9136    -4142.4762
       103.7946                  8.0698             326.7           2899.9200     7016.2848    -4116.3648
       103.8828                  8.0767             318.2           2655.0422     6881.1120    -4226.0698
       103.9709                  8.0836             324.1           2621.6767     6975.7632    -4354.0865
       104.0000                  8.0859             326.1           2779.6472     7007.5152    -4227.8680
       104.0882                  8.0928             331.7           2954.4916     7095.5136    -4141.0220
       104.1767                  8.0996             319.1           2567.0244     6895.9296    -4328.9052
       104.2650                  8.1065             321.7           2695.5219     6937.9632    -4242.4413
       104.3533                  8.1134             327.6           2758.6289     7030.1952    -4271.5663
       104.4418                  8.1203             329.4           2829.4841     7059.5280    -4230.0439
       104.5300                  8.1272             323.1           2695.1414     6960.0384    -4264.8970
       104.6183                  8.1341             319.7           2131.6719     6905.3040    -4773.6321
       104.7065                  8.1410             324.3           2434.3464     6978.1824    -4543.8360
       104.7949                  8.1479             320.2           2447.9036     6913.1664    -4465.2628
       104.8831                  8.1548             306.8           2112.6756     6701.1840    -4588.5084
       104.9715                  8.1617             328.4           2412.3578     7043.8032    -4631.4454
       105.0000                  8.1639             307.1           2039.8944     6705.4176    -4665.5232
       105.0883                  8.1708             319.5           2221.4199     6902.8848    -4681.4649
       105.1768                  8.1777             322.1           2354.0057     6943.4064    -4589.4007
       105.2652                  8.1846             323.4           2435.5871     6963.9696    -4528.3825
       105.3533                  8.1915             327.5           2442.9498     7029.5904    -4586.6406
       105.4414                  8.1984             320.6           2430.8160     6919.8192    -4489.0032
       105.5298                  8.2053             321.9           2487.9781     6940.0800    -4452.1019
       105.6181                  8.2122             314.0           2224.9955     6814.5840    -4589.5885
       105.7064                  8.2191             329.0           2497.3176     7052.2704    -4554.9528
       105.7948                  8.2260             320.5           2345.6671     6918.9120    -4573.2449
       105.8831                  8.2329             314.3           2077.4525     6820.3296    -4742.8771
       105.9714                  8.2398             316.3           2179.3006     6850.8720    -4671.5714
       106.0000                  8.2420             320.3           2435.9098     6914.3760    -4478.4662
       106.0882                  8.2489             320.8           2197.7836     6923.4480    -4725.6644
       106.1764                  8.2558             328.1           2162.1420     7038.9648    -4876.8228
       106.2647                  8.2627             307.2           1815.1244     6706.9296    -4891.8052
       106.3530                  8.2696             320.5           2127.1456     6918.6096    -4791.4640
       106.4413                  8.2765             325.8           2318.6514     7002.6768    -4684.0254
       106.5295                  8.2834             321.5           2307.7688     6934.0320    -4626.2632
       106.6180                  8.2903             332.1           2481.3424     7101.8640    -4620.5216
       106.7064                  8.2972             307.9           1995.8911     6718.4208    -4722.5297
       106.7950                  8.3041             314.9           2096.9012     6829.4016    -4732.5004
       106.8832                  8.3110             308.5           2287.1700     6727.7952    -4440.6252
       106.9715                  8.3179             323.3           2251.3407     6962.4576    -4711.1169
       107.0000                  8.3201             318.5           2384.3902     6886.5552    -4502.1650
       107.0885                  8.3270             316.8           2531.9358     6860.2464    -4328.3106
       107.1769                  8.3339             321.0           2279.0445     6926.1696    -4647.1251
       107.2653                  8.3408             328.1           2471.2008     7039.2672    -4568.0664
       107.3536                  8.3477             307.9           2113.3536     6718.4208    -4605.0672
       107.4418                  8.3546             333.2           2615.0151     7119.7056    -4504.6905
       107.5300                  8.3615             326.5           2681.1855     7013.8656    -4332.6801
       107.6184                  8.3684             316.0           2553.0036     6847.2432    -4294.2396
       107.7068                  8.3753             325.6           2523.5090     6999.0480    -4475.5390
       107.7952                  8.3822             322.0           2196.3790     6941.5920    -4745.2130
       107.8837                  8.3891             310.3           2070.2336     6756.8256    -4686.5920
       107.9721                  8.3959             329.1           2441.3484     7054.6896    -4613.3412
       108.0000                  8.3981             323.0           2392.1318     6958.5264    -4566.3946
       108.0884                  8.4050             312.5           2362.4957     6790.9968    -4428.5011
       108.1767                  8.4119             322.6           2449.2366     6951.2688    -4502.0322
       108.2647                  8.4188             313.9           2198.9169     6813.6768    -4614.7599
       108.3529                  8.4257             325.9           2353.0877     7004.1888    -4651.1011
       108.4413                  8.4326             320.6           2227.0583     6919.5168    -4692.4585
       108.5295                  8.4395             313.5           2111.4375     6807.6288    -4696.1913
       108.6176                  8.4464             306.6           2023.8507     6697.2528    -4673.4021
       108.7060                  8.4533             319.4           2121.7501     6901.0704    -4779.3203
       108.7945                  8.4602             321.8           2300.4547     6938.2656    -4637.8109
       108.8829                  8.4671             315.4           2148.5236     6836.6592    -4688.1356
       108.9715                  8.4740             323.3           2432.5561     6963.3648    -4530.8087
       109.0000                  8.4762             325.6           2616.1714     6998.4432    -4382.2718
       109.0886                  8.4831             326.6           2748.5290     7014.4704    -4265.9414
       109.1770                  8.4900             316.0           2409.2456     6846.9408    -4437.6952
       109.2652                  8.4969             309.1           2318.1707     6737.7744    -4419.6037
       109.3536                  8.5038             320.2           2572.5896     6913.4688    -4340.8792
       109.4421                  8.5107             325.6           2532.9184     6998.7456    -4465.8272
       109.5305                  8.5176             310.6           2257.1784     6761.3616    -4504.1832
       109.6189                  8.5245             310.2           2056.3604     6755.6160    -4699.2556
       109.7072                  8.5314             331.1           2482.5034     7086.4416    -4603.9382
       109.7956                  8.5383             309.8           2137.9932     6748.6608    -4610.6676
       109.8839                  8.5452             324.7           2596.1095     6985.4400    -4389.3305
       109.9723                  8.5521             307.8           2163.2278     6716.6064    -4553.3786
       110.0000                  8.5542             312.5           2203.6337     6790.6944    -4587.0607
       110.0884                  8.5611             320.7           2298.4707     6920.7264    -4622.2557
       110.1765                  8.5680             312.2           2055.3786     6787.0656    -4731.6870
       110.2648                  8.5749             313.9           2325.1629     6813.6768    -4488.5139
       110.3531                  8.5818             325.2           2335.1710     6993.0000    -4657.8290
       110.4414                  8.5887             314.4           2199.2763     6822.1440    -4622.8677
       110.5299                  8.5956             331.6           2454.8478     7094.3040    -4639.4562
       110.6183                  8.6025             325.5           2508.1415     6997.2336    -4489.0921
       110.7068                  8.6094             323.0           2429.5318     6957.6192    -4528.0874
       110.7954                  8.6163             319.9           2521.7737     6909.2352    -4387.4615
       110.8837                  8.6232             327.0           2230.2978     7020.8208    -4790.5230
       110.9719                  8.6301             318.4           2322.9324     6885.6480    -4562.7156
       111.0000                  8.6323             324.5           2255.1231     6980.9040    -4725.7809
       111.0885                  8.6392             323.7           2207.5217     6969.7152    -4762.1935
       111.1770                  8.6461             315.5           2246.7650     6838.4736    -4591.7086
       111.2653                  8.6530             320.1           2336.1535     6911.3520    -4575.1985
       111.3535                  8.6598             319.5           2293.2272     6901.6752    -4608.4480
       111.4417                  8.6667             318.3           2061.2536     6882.6240    -4821.3704
       111.5301                  8.6736             330.5           2301.1826     7077.0672    -4775.8846
       111.6184                  8.6805             321.7           2281.7027     6936.7536    -4655.0509
       111.7068                  8.6874             325.6           2218.0113     6999.3504    -4781.3391
       111.7952                  8.6943             321.0           2229.5210     6926.1696    -4696.6486
       111.8835                  8.7012             313.9           2290.7506     6813.0720    -4522.3214
       111.9718                  8.7081             323.3           2296.8050     6962.4576    -4665.6526
       112.0000                  8.7103             322.2           2304.8094     6945.2208    -4640.4114
       112.0886                  8.7172             316.9           2159.7894     6860.8512    -4701.0618
       112.1770                  8.7241             323.8           2401.3867     6970.6224    -4569.2357
       112.2655                  8.7310             322.9           2347.9919     6956.1072    -4608.1153
       112.3539                  8.7379             328.6           2317.9720     7046.5248    -4728.5528
       112.4422                  8.7448             323.6           2354.3570     6967.5984    -4613.2414
       112.5306                  8.7517             320.8           2234.1015     6922.8432    -4688.7417
       112.6191                  8.7586             318.4           2113.5434     6884.1360    -4770.5926
       112.7074                  8.7655             312.9           2145.1138     6797.0448    -4651.9310
       112.7959                  8.7724             327.5           2442.0098     7029.8928    -4587.8830
       112.8842                  8.7793             306.2           1966.9323     6691.8096    -4724.8773
       112.9725                  8.7862             319.3           2206.2822     6898.6512    -4692.3690
       113.0000                  8.7883             325.2           2141.8256     6993.0000    -4851.1744
       113.0884                  8.7952             317.6           2043.8010     6872.0400    -4828.2390
       113.1768                  8.8021             311.1           1938.5765     6769.2240    -4830.6475
