     collisions(billions)   time(microsecond)   total hb    interpeptide hb   hb_alpha
       228.6024                 17.7390            319            312              3
       228.6904                 17.7459            316            301              7
       228.7784                 17.7527            323            317              1
       228.8665                 17.7596            317            303             10
       228.9545                 17.7665            308            301              2
       229.0428                 17.7734            317            304              2
       229.1307                 17.7802            319            306              5
       229.2189                 17.7871            314            301              8
       229.2500                 17.7895            308            296              6
       229.3382                 17.7964            332            317              7
       229.4263                 17.8033            314            305              2
       229.5144                 17.8101            312            306              1
       229.6025                 17.8170            315            301             10
       229.6905                 17.8239            301            295              3
       229.7786                 17.8308            314            306              7
       229.8667                 17.8376            316            306              5
       229.9548                 17.8445            314            308              3
       230.0428                 17.8514            339            317             10
       230.1309                 17.8583            335            324              3
       230.2190                 17.8651            343            330              5
       230.2500                 17.8675            323            307             10
       230.3382                 17.8744            321            301             12
       230.4262                 17.8813            306            302              2
       230.5142                 17.8882            320            309              6
       230.6022                 17.8950            305            297              5
       230.6904                 17.9019            325            309              3
       230.7784                 17.9088            317            308              3
       230.8662                 17.9156            329            310              7
       230.9545                 17.9225            315            302              6
       231.0427                 17.9294            335            316             11
       231.1308                 17.9363            319            308              6
       231.2188                 17.9431            344            332              4
       231.2500                 17.9456            336            328              3
       231.3382                 17.9524            338            325              8
       231.4263                 17.9593            342            327              1
       231.5145                 17.9662            355            341              7
       231.6024                 17.9731            349            342              4
       231.6902                 17.9799            352            344              4
       231.7784                 17.9868            344            336              2
       231.8665                 17.9937            340            333              5
       231.9544                 18.0005            332            318              4
       232.0422                 18.0074            341            332              5
       232.1301                 18.0143            334            329              1
       232.2180                 18.0212            326            313              5
       232.2500                 18.0236            319            310              5
       232.3379                 18.0305            336            317              6
       232.4261                 18.0374            329            321              1
       232.5143                 18.0443            332            317              5
       232.6024                 18.0511            320            314              2
       232.6904                 18.0580            334            328              3
       232.7783                 18.0649            331            321              3
       232.8662                 18.0718            336            330              1
       232.9542                 18.0786            338            331              4
       233.0423                 18.0855            341            335              6
       233.1304                 18.0924            338            333              5
       233.2181                 18.0992            346            339              2
       233.2500                 18.1017            324            315              4
       233.3380                 18.1086            346            343              2
       233.4259                 18.1155            341            339              0
       233.5140                 18.1224            340            337              2
       233.6021                 18.1292            327            318              2
       233.6901                 18.1361            349            344              0
       233.7783                 18.1430            334            325              3
       233.8663                 18.1498            347            332              4
       233.9544                 18.1567            336            318              7
       234.0424                 18.1636            333            327              3
       234.1305                 18.1705            337            327              2
       234.2187                 18.1773            341            339              0
       234.2500                 18.1798            340            337              1
       234.3383                 18.1866            350            336              5
       234.4263                 18.1935            328            319              7
       234.5145                 18.2004            347            340              6
       234.6024                 18.2073            376            370              6
       234.6902                 18.2141            378            366              3
       234.7782                 18.2210            383            368              7
       234.8660                 18.2279            374            364              3
       234.9539                 18.2348            361            352              8
       235.0419                 18.2416            364            354              5
       235.1297                 18.2485            357            353              3
       235.2176                 18.2554            344            343              1
       235.2500                 18.2579            346            345              0
       235.3378                 18.2648            357            349              3
       235.4257                 18.2716            361            352              3
       235.5135                 18.2785            359            352              7
       235.6017                 18.2854            347            342              1
       235.6897                 18.2923            352            344              2
       235.7777                 18.2991            351            346              3
       235.8658                 18.3060            362            355              3
       235.9540                 18.3129            347            338              3
       236.0419                 18.3197            338            333              3
       236.1298                 18.3266            346            340              3
       236.2177                 18.3335            351            342              4
       236.2500                 18.3360            351            343              4
       236.3380                 18.3429            350            342              1
       236.4261                 18.3498            352            345              4
       236.5141                 18.3566            344            333              5
       236.6021                 18.3635            341            338              2
       236.6901                 18.3704            339            331              2
       236.7781                 18.3772            343            336              4
       236.8661                 18.3841            333            325              5
       236.9541                 18.3910            350            345              3
       237.0420                 18.3979            347            341              3
       237.1300                 18.4047            350            341              1
       237.2182                 18.4116            350            340              3
       237.2500                 18.4141            347            342              2
       237.3379                 18.4210            341            334              5
       237.4261                 18.4278            352            349              0
       237.5138                 18.4347            353            345              4
       237.6020                 18.4416            367            354              8
       237.6900                 18.4484            349            342              4
       237.7781                 18.4553            344            328              7
       237.8661                 18.4622            331            319              5
       237.9541                 18.4691            340            326              5
       238.0421                 18.4759            354            340              3
       238.1301                 18.4828            340            331              5
       238.2181                 18.4897            356            341              6
       238.2500                 18.4922            350            345              4
       238.3380                 18.4991            346            339              4
       238.4260                 18.5059            335            328              5
       238.5140                 18.5128            338            328              7
       238.6020                 18.5197            359            353              6
       238.6897                 18.5265            352            344              5
       238.7775                 18.5334            361            352              7
       238.8654                 18.5403            342            334              4
       238.9534                 18.5472            348            340              3
       239.0413                 18.5540            353            340             11
       239.1294                 18.5609            342            334              6
       239.2174                 18.5678            355            350              0
       239.2500                 18.5703            364            346             15
       239.3379                 18.5772            365            358              1
       239.4255                 18.5841            350            338              9
       239.5135                 18.5909            351            341              8
       239.6012                 18.5978            351            346              5
       239.6890                 18.6047            354            346              2
       239.7769                 18.6116            362            357              3
       239.8648                 18.6184            345            340              2
       239.9528                 18.6253            354            350              3
       240.0408                 18.6322            352            342              9
       240.1289                 18.6390            356            348              4
       240.2168                 18.6459            358            344              6
       240.2500                 18.6485            363            355              1
       240.3380                 18.6554            350            334              7
       240.4261                 18.6623            342            328              9
       240.5142                 18.6691            350            341              7
       240.6021                 18.6760            361            343             10
       240.6902                 18.6829            343            336              2
       240.7781                 18.6897            333            327              3
       240.8660                 18.6966            361            346              5
       240.9541                 18.7035            354            344              1
       241.0421                 18.7104            356            348              5
       241.1301                 18.7172            350            347              3
       241.2180                 18.7241            371            368              1
       241.2500                 18.7266            355            348              3
       241.3380                 18.7335            358            346              4
       241.4262                 18.7403            359            350              5
       241.5141                 18.7472            343            337              3
       241.6021                 18.7541            356            352              2
       241.6900                 18.7610            338            326              5
       241.7780                 18.7678            344            336              3
       241.8659                 18.7747            354            348              1
       241.9539                 18.7816            335            331              1
       242.0418                 18.7885            355            344              4
       242.1298                 18.7953            349            341              6
       242.2176                 18.8022            342            337              1
       242.2500                 18.8047            330            330              0
       242.3380                 18.8116            331            324              2
       242.4261                 18.8185            327            325              1
       242.5141                 18.8253            326            313              6
       242.6022                 18.8322            332            329              0
       242.6902                 18.8391            334            319              8
       242.7782                 18.8460            327            324              3
       242.8661                 18.8528            333            330              1
       242.9542                 18.8597            335            325              7
       243.0423                 18.8666            349            346              2
       243.1301                 18.8734            362            354              4
       243.2181                 18.8803            352            348              1
       243.2500                 18.8828            349            338              4
       243.3381                 18.8897            362            352              4
       243.4260                 18.8966            352            337              7
       243.5140                 18.9034            340            333              3
       243.6021                 18.9103            339            335              4
       243.6902                 18.9172            344            343              1
       243.7781                 18.9241            352            343              3
       243.8660                 18.9309            351            338              8
       243.9540                 18.9378            347            341              3
       244.0419                 18.9447            357            349              1
       244.1298                 18.9515            358            345             11
       244.2176                 18.9584            357            341             10
       244.2500                 18.9609            351            345              3
       244.3380                 18.9678            344            330              4
       244.4258                 18.9747            347            338              2
       244.5139                 18.9816            353            343              1
       244.6018                 18.9884            337            331              1
       244.6896                 18.9953            346            334              3
       244.7775                 19.0022            353            345              4
       244.8654                 19.0090            354            350              2
       244.9532                 19.0159            358            351              0
       245.0414                 19.0228            362            355              1
       245.1293                 19.0297            339            337              0
       245.2173                 19.0365            340            335              4
       245.2500                 19.0391            343            339              3
       245.3379                 19.0460            351            347              2
       245.4259                 19.0528            354            349              1
       245.5137                 19.0597            366            356              6
       245.6015                 19.0666            352            342              5
       245.6895                 19.0735            355            345              5
       245.7775                 19.0803            355            350              3
       245.8653                 19.0872            356            351              4
       245.9533                 19.0941            350            346              4
       246.0411                 19.1009            355            348              1
       246.1289                 19.1078            362            353              2
       246.2168                 19.1147            365            361              1
       246.2500                 19.1173            358            352              2
       246.3380                 19.1242            356            347              6
       246.4259                 19.1310            359            355              1
       246.5139                 19.1379            343            333              8
       246.6018                 19.1448            352            346              6
       246.6899                 19.1516            350            343              5
       246.7779                 19.1585            364            363              1
       246.8661                 19.1654            349            345              3
       246.9542                 19.1723            342            337              1
       247.0421                 19.1791            337            332              4
       247.1300                 19.1860            349            345              3
       247.2180                 19.1929            364            355              3
       247.2500                 19.1954            351            345              3
       247.3379                 19.2022            360            348              7
       247.4262                 19.2091            342            336              4
       247.5143                 19.2160            348            336              4
       247.6022                 19.2229            354            346              2
       247.6902                 19.2297            351            344              2
       247.7779                 19.2366            368            362              2
       247.8658                 19.2435            360            353              4
       247.9540                 19.2504            341            334              7
       248.0417                 19.2572            359            353              4
       248.1295                 19.2641            344            337              4
       248.2175                 19.2710            348            344              4
       248.2500                 19.2735            346            336              8
       248.3380                 19.2804            364            353              7
       248.4261                 19.2873            363            358              3
       248.5142                 19.2941            343            338              0
       248.6023                 19.3010            359            352              5
       248.6903                 19.3079            369            357              8
       248.7782                 19.3147            353            346              4
       248.8662                 19.3216            360            351              6
       248.9543                 19.3285            362            360              1
       249.0422                 19.3354            337            331              1
       249.1301                 19.3422            374            368              2
       249.2179                 19.3491            353            350              2
       249.2500                 19.3516            369            353             14
       249.3381                 19.3585            345            341              4
       249.4261                 19.3654            357            353              2
       249.5142                 19.3722            357            345              7
       249.6021                 19.3791            352            347              3
       249.6901                 19.3860            329            324              1
       249.7781                 19.3928            328            319              1
       249.8662                 19.3997            354            340              4
       249.9542                 19.4066            334            329              5
       250.0421                 19.4135            333            327              5
       250.1301                 19.4203            350            336              9
       250.2182                 19.4272            359            351              8
       250.2500                 19.4297            331            325              3
       250.3379                 19.4366            344            334              8
       250.4258                 19.4434            341            335              4
       250.5139                 19.4503            343            338              4
       250.6019                 19.4572            347            344              2
       250.6901                 19.4640            339            329              9
       250.7785                 19.4709            336            335              1
       250.8663                 19.4778            347            342              2
       250.9544                 19.4847            345            342              3
       251.0423                 19.4915            339            333              4
       251.1303                 19.4984            348            333              7
       251.2182                 19.5053            353            341              5
       251.2500                 19.5078            351            337              3
       251.3378                 19.5146            353            340              2
       251.4256                 19.5215            379            363              3
       251.5133                 19.5284            365            350              7
       251.6013                 19.5353            353            343              0
       251.6892                 19.5421            366            353              2
       251.7770                 19.5490            360            350              3
       251.8649                 19.5559            363            355              0
       251.9525                 19.5627            383            372              2
       252.0402                 19.5696            359            348              1
       252.1280                 19.5765            369            358              3
       252.2159                 19.5834            360            351              0
       252.2500                 19.5860            363            353              2
       252.3378                 19.5929            365            360              2
       252.4257                 19.5998            356            348              2
       252.5137                 19.6067            370            358              2
       252.6015                 19.6135            380            368              5
       252.6893                 19.6204            367            358              1
       252.7774                 19.6273            375            363              0
       252.8653                 19.6341            373            360              4
       252.9531                 19.6410            378            366              4
       253.0409                 19.6479            376            361              7
       253.1289                 19.6548            363            346              7
       253.2168                 19.6616            351            338              2
       253.2500                 19.6642            363            355              1
       253.3380                 19.6711            350            338              4
       253.4261                 19.6780            339            328              2
       253.5140                 19.6848            372            363              0
       253.6018                 19.6917            358            349              3
       253.6896                 19.6986            362            347              5
       253.7774                 19.7055            359            350              0
       253.8653                 19.7123            357            347              1
       253.9531                 19.7192            353            339              5
       254.0410                 19.7261            366            353              3
       254.1287                 19.7330            355            346              1
       254.2165                 19.7398            357            349              2
       254.2500                 19.7424            365            355              1
       254.3380                 19.7493            363            348              5
       254.4259                 19.7562            381            367              0
       254.5137                 19.7631            366            354              1
       254.6013                 19.7699            369            355              1
       254.6893                 19.7768            367            341             16
       254.7770                 19.7837            357            349              1
       254.8648                 19.7906            370            360              1
       254.9526                 19.7974            368            352              4
       255.0405                 19.8043            358            344              2
       255.1284                 19.8112            359            351              1
       255.2163                 19.8180            369            358              2
       255.2500                 19.8207            371            360              1
       255.3379                 19.8275            367            351              4
       255.4257                 19.8344            363            356              0
       255.5139                 19.8413            361            350              2
       255.6018                 19.8482            358            350              1
       255.6897                 19.8550            351            343              1
       255.7779                 19.8619            356            344              2
       255.8659                 19.8688            343            336              0
       255.9539                 19.8756            359            348              3
       256.0419                 19.8825            343            339              3
       256.1298                 19.8894            352            347              0
       256.2177                 19.8963            353            345              2
       256.2500                 19.8988            371            361              1
       256.3377                 19.9057            368            357              1
       256.4254                 19.9125            375            364              3
       256.5134                 19.9194            359            348              1
       256.6013                 19.9263            362            348              7
       256.6894                 19.9332            359            345              6
       256.7773                 19.9400            375            364              2
       256.8653                 19.9469            355            352              2
       256.9531                 19.9538            368            361              3
       257.0409                 19.9606            380            370              1
       257.1288                 19.9675            369            355              6
       257.2165                 19.9744            356            351              2
       257.2500                 19.9770            361            353              3
       257.3379                 19.9839            367            358              4
       257.4258                 19.9907            349            344              4
       257.5137                 19.9976            359            355              1
       257.6017                 20.0045            355            352              2
       257.6896                 20.0114            375            369              1
       257.7777                 20.0182            366            362              0
       257.8657                 20.0251            371            364              6
       257.9537                 20.0320            354            351              2
       258.0417                 20.0388            364            356              5
       258.1296                 20.0457            359            353              0
       258.2177                 20.0526            371            367              2
       258.2500                 20.0551            376            371              2
       258.3378                 20.0620            377            371              1
       258.4256                 20.0689            372            369              2
       258.5134                 20.0757            381            379              0
       258.6013                 20.0826            373            371              1
       258.6892                 20.0895            357            350              5
       258.7770                 20.0964            376            373              0
       258.8649                 20.1032            375            371              3
       258.9527                 20.1101            372            367              1
       259.0408                 20.1170            378            376              1
       259.1284                 20.1238            368            365              3
       259.2164                 20.1307            373            361              7
       259.2500                 20.1333            357            349              7
       259.3381                 20.1402            352            347              2
       259.4261                 20.1471            365            356              5
       259.5142                 20.1539            355            351              4
       259.6022                 20.1608            353            351              2
       259.6900                 20.1677            353            346              6
       259.7779                 20.1746            360            357              3
       259.8657                 20.1814            374            363              6
       259.9538                 20.1883            369            365              2
       260.0415                 20.1952            366            360              3
       260.1294                 20.2020            367            359              1
       260.2170                 20.2089            374            358              5
       260.2500                 20.2115            372            358              2
       260.3380                 20.2184            363            354              7
       260.4260                 20.2252            344            338              3
       260.5139                 20.2321            355            353              1
       260.6016                 20.2390            364            359              5
       260.6894                 20.2459            358            347             10
       260.7773                 20.2527            355            348              7
       260.8655                 20.2596            371            369              0
       260.9533                 20.2665            382            373              4
       261.0412                 20.2733            370            362              2
       261.1292                 20.2802            359            356              1
       261.2170                 20.2871            360            358              1
       261.2500                 20.2897            370            364              4
       261.3377                 20.2965            369            367              1
       261.4254                 20.3034            386            384              2
       261.5134                 20.3103            372            367              4
       261.6011                 20.3172            362            355              4
       261.6888                 20.3240            380            376              3
       261.7766                 20.3309            383            379              1
       261.8645                 20.3378            369            363              3
       261.9525                 20.3446            347            346              0
       262.0404                 20.3515            366            360              3
       262.1283                 20.3584            375            370              2
       262.2163                 20.3653            375            374              1
       262.2500                 20.3679            373            369              1
       262.3378                 20.3748            362            357              3
       262.4257                 20.3816            372            367              4
       262.5135                 20.3885            388            382              5
       262.6017                 20.3954            378            370              6
       262.6897                 20.4023            362            355              1
       262.7777                 20.4091            382            371              2
       262.8656                 20.4160            386            376              3
       262.9537                 20.4229            366            361              2
       263.0417                 20.4297            363            359              3
       263.1297                 20.4366            361            352              9
       263.2176                 20.4435            356            354              1
       263.2500                 20.4460            345            336              9
       263.3380                 20.4529            354            352              1
       263.4260                 20.4598            353            347              1
       263.5140                 20.4666            361            349              8
       263.6018                 20.4735            366            356              4
       263.6896                 20.4804            354            351              0
       263.7775                 20.4873            362            357              3
       263.8653                 20.4941            359            353              4
       263.9531                 20.5010            352            352              0
       264.0411                 20.5079            368            359              8
       264.1290                 20.5147            360            357              1
       264.2168                 20.5216            356            353              2
       264.2500                 20.5242            353            352              1
       264.3377                 20.5311            374            371              2
       264.4255                 20.5379            370            367              1
       264.5135                 20.5448            381            374              5
       264.6016                 20.5517            342            339              1
       264.6897                 20.5586            366            358              5
       264.7778                 20.5654            384            377              7
       264.8660                 20.5723            331            326              2
       264.9541                 20.5792            349            347              1
       265.0419                 20.5861            354            352              0
       265.1300                 20.5929            373            367              2
       265.2179                 20.5998            365            360              2
       265.2500                 20.6023            373            366              3
       265.3378                 20.6092            373            368              2
       265.4257                 20.6161            368            366              2
       265.5136                 20.6229            371            367              1
       265.6017                 20.6298            359            356              3
       265.6899                 20.6367            385            381              1
       265.7777                 20.6435            363            360              1
       265.8657                 20.6504            364            360              4
       265.9538                 20.6573            358            357              1
       266.0417                 20.6642            373            373              0
       266.1293                 20.6710            373            371              2
       266.2172                 20.6779            370            366              3
       266.2500                 20.6805            371            370              1
       266.3379                 20.6873            352            351              1
       266.4257                 20.6942            367            364              0
       266.5136                 20.7011            372            368              0
       266.6015                 20.7080            387            386              1
       266.6896                 20.7148            366            363              3
       266.7776                 20.7217            350            346              2
       266.8656                 20.7286            369            367              2
       266.9535                 20.7354            377            375              1
       267.0416                 20.7423            348            343              2
       267.1298                 20.7492            372            366              3
       267.2179                 20.7561            373            368              1
       267.2500                 20.7586            353            348              1
       267.3381                 20.7654            374            366              3
       267.4260                 20.7723            368            360              2
       267.5142                 20.7792            356            350              1
       267.6023                 20.7861            359            346              8
       267.6903                 20.7929            358            351              3
       267.7784                 20.7998            346            340              3
       267.8666                 20.8067            368            360              5
       267.9546                 20.8136            349            342              6
       268.0425                 20.8204            361            357              1
       268.1304                 20.8273            350            341              3
       268.2185                 20.8342            373            370              3
       268.2500                 20.8366            370            369              0
       268.3379                 20.8435            380            373              1
       268.4256                 20.8504            355            351              4
       268.5135                 20.8573            372            368              0
       268.6014                 20.8641            358            352              1
       268.6894                 20.8710            361            355              5
       268.7772                 20.8779            365            358              4
       268.8651                 20.8847            347            337              6
       268.9532                 20.8916            354            347              5
       269.0412                 20.8985            363            359              4
       269.1290                 20.9054            375            366              9
       269.2168                 20.9122            373            366              4
       269.2500                 20.9148            383            381              1
       269.3380                 20.9217            357            353              4
       269.4259                 20.9286            374            371              3
       269.5139                 20.9354            362            358              2
       269.6019                 20.9423            366            361              3
       269.6898                 20.9492            364            359              4
       269.7778                 20.9561            353            351              2
       269.8657                 20.9629            354            353              1
       269.9536                 20.9698            359            354              2
       270.0413                 20.9767            361            359              0
       270.1291                 20.9835            359            355              1
       270.2174                 20.9904            360            358              2
       270.2500                 20.9930            361            358              3
       270.3379                 20.9999            369            368              0
       270.4258                 21.0067            363            359              4
       270.5137                 21.0136            375            367              5
       270.6014                 21.0205            376            372              1
       270.6892                 21.0273            366            361              3
       270.7771                 21.0342            364            357              4
       270.8649                 21.0411            348            345              3
       270.9527                 21.0480            361            356              2
       271.0405                 21.0548            370            366              0
       271.1283                 21.0617            350            347              1
       271.2162                 21.0686            345            341              1
       271.2500                 21.0712            345            339              2
       271.3381                 21.0781            346            335              7
       271.4262                 21.0850            358            345             11
       271.5142                 21.0918            344            339              4
       271.6023                 21.0987            359            353              2
       271.6902                 21.1056            365            353              3
       271.7780                 21.1125            363            343              4
       271.8657                 21.1193            364            353              4
       271.9537                 21.1262            351            339              1
       272.0417                 21.1331            350            343              0
       272.1298                 21.1399            348            339              0
       272.2176                 21.1468            377            364              5
       272.2500                 21.1493            366            360              1
       272.3378                 21.1562            363            361              1
       272.4257                 21.1631            370            355              5
       272.5138                 21.1700            368            362              0
       272.6019                 21.1768            362            356              3
       272.6898                 21.1837            374            364              6
