     collisions(billions)   time(microsecond)   total hb    interpeptide hb   hb_alpha
       290.2500                 22.4751            302            290              3
       290.3380                 22.4820            315            304              3
       290.4262                 22.4889            309            290              5
       290.5145                 22.4957            303            290              2
       290.6027                 22.5026            294            276              5
       290.6908                 22.5095            305            292              4
       290.7790                 22.5164            323            305              4
       290.8671                 22.5232            323            307              4
       290.9554                 22.5301            327            303              7
       291.0435                 22.5370            323            303             10
       291.1318                 22.5438            314            294             10
       291.2199                 22.5507            356            336              6
       291.2500                 22.5531            339            323              4
       291.3381                 22.5599            337            324              3
       291.4259                 22.5668            328            312              7
       291.5143                 22.5737            337            318              7
       291.6025                 22.5805            323            311              2
       291.6906                 22.5874            342            324              9
       291.7787                 22.5943            332            317              9
       291.8666                 22.6012            329            312              7
       291.9546                 22.6080            322            309              4
       292.0427                 22.6149            335            319              4
       292.1309                 22.6218            332            319              3
       292.2189                 22.6287            341            326              7
       292.2500                 22.6311            339            321              6
       292.3383                 22.6379            328            314              5
       292.4265                 22.6448            317            297              3
       292.5148                 22.6517            325            313              5
       292.6030                 22.6586            316            302              0
       292.6913                 22.6654            320            296              8
       292.7797                 22.6723            302            290              6
       292.8678                 22.6792            310            295              8
       292.9562                 22.6861            295            275             18
       293.0442                 22.6929            299            282             10
       293.1325                 22.6998            284            269             12
       293.2208                 22.7067            303            285             13
       293.2500                 22.7089            319            292             25
       293.3382                 22.7158            322            305             13
       293.4266                 22.7227            326            301             15
       293.5148                 22.7296            315            297             14
       293.6029                 22.7364            301            291              3
       293.6908                 22.7433            298            287              8
       293.7791                 22.7502            311            298              7
       293.8673                 22.7570            313            301              3
       293.9556                 22.7639            311            297              4
       294.0438                 22.7708            311            301              4
       294.1319                 22.7777            314            308              6
       294.2198                 22.7845            324            318              4
       294.2500                 22.7869            327            310             10
       294.3380                 22.7938            326            314              7
       294.4260                 22.8006            321            316              1
       294.5140                 22.8075            312            307              2
       294.6020                 22.8144            336            319              7
       294.6902                 22.8213            330            320              2
       294.7782                 22.8281            348            335              1
       294.8664                 22.8350            327            323              2
       294.9545                 22.8419            340            328              3
       295.0427                 22.8487            340            331              2
       295.1308                 22.8556            328            325              2
       295.2189                 22.8625            337            321             14
       295.2500                 22.8649            329            318              5
       295.3383                 22.8718            332            323              5
       295.4264                 22.8787            336            326              7
       295.5143                 22.8855            336            328              3
       295.6025                 22.8924            339            328              4
       295.6906                 22.8993            323            310              5
       295.7790                 22.9061            310            294              8
       295.8670                 22.9130            309            304              4
       295.9552                 22.9199            314            309              3
       296.0434                 22.9268            312            308              0
       296.1316                 22.9336            316            305              4
       296.2198                 22.9405            307            297              8
       296.2500                 22.9429            308            304              2
       296.3381                 22.9497            319            312              3
       296.4264                 22.9566            328            316              6
       296.5146                 22.9635            322            320              1
       296.6026                 22.9703            322            311              3
       296.6910                 22.9772            321            311              7
       296.7789                 22.9841            338            331              2
       296.8670                 22.9910            307            298              6
       296.9551                 22.9978            328            321              5
       297.0430                 23.0047            315            307              3
       297.1311                 23.0116            322            314              4
       297.2195                 23.0184            308            297              3
       297.2500                 23.0208            324            316              8
       297.3384                 23.0277            312            308              1
       297.4267                 23.0346            314            307              4
       297.5150                 23.0414            326            314              7
       297.6033                 23.0483            301            295              2
       297.6916                 23.0552            326            317              5
       297.7798                 23.0620            337            325              5
       297.8679                 23.0689            337            313              3
       297.9559                 23.0758            335            320              2
       298.0439                 23.0827            328            317              1
       298.1317                 23.0895            337            326              2
       298.2199                 23.0964            348            335              4
       298.2500                 23.0987            351            335              6
       298.3381                 23.1056            342            327              5
       298.4260                 23.1125            329            321              1
       298.5142                 23.1194            337            333              1
       298.6025                 23.1262            329            323              2
       298.6907                 23.1331            333            325              5
       298.7787                 23.1400            338            327              4
       298.8668                 23.1469            352            345              1
       298.9547                 23.1537            351            345              3
       299.0427                 23.1606            349            339              2
       299.1306                 23.1675            336            331              0
       299.2185                 23.1743            355            346              7
       299.2500                 23.1768            343            337              4
       299.3380                 23.1837            355            339              9
       299.4261                 23.1905            344            338              2
       299.5143                 23.1974            353            341              6
       299.6023                 23.2043            330            320              5
       299.6905                 23.2112            343            332              5
       299.7788                 23.2180            325            325              0
       299.8670                 23.2249            327            325              2
       299.9550                 23.2318            327            317              5
       300.0431                 23.2386            340            324             11
       300.1313                 23.2455            324            319              2
       300.2195                 23.2524            335            315              8
       300.2500                 23.2548            332            320              7
       300.3381                 23.2616            325            317              2
       300.4261                 23.2685            338            328              3
       300.5142                 23.2754            335            330              5
       300.6024                 23.2823            318            312              5
       300.6908                 23.2891            317            311              5
       300.7789                 23.2960            345            338              4
       300.8668                 23.3029            347            340              3
       300.9548                 23.3097            318            313              4
       301.0429                 23.3166            343            333              7
       301.1309                 23.3235            344            337              2
       301.2190                 23.3304            347            338              6
       301.2500                 23.3328            332            330              2
       301.3382                 23.3396            336            328              4
       301.4264                 23.3465            342            337              3
       301.5145                 23.3534            346            335             11
       301.6027                 23.3603            348            337              7
       301.6907                 23.3671            362            353              9
       301.7788                 23.3740            335            331              1
       301.8670                 23.3809            366            362              4
       301.9550                 23.3878            350            346              3
       302.0429                 23.3946            335            335              0
       302.1309                 23.4015            358            352              3
       302.2190                 23.4084            329            322              5
       302.2500                 23.4108            347            345              0
       302.3379                 23.4177            327            323              3
       302.4262                 23.4245            339            330              6
       302.5144                 23.4314            331            326              2
       302.6028                 23.4383            323            321              1
       302.6909                 23.4452            342            334              7
       302.7790                 23.4520            341            335              2
       302.8671                 23.4589            335            333              1
       302.9553                 23.4658            316            308              3
       303.0434                 23.4726            323            307              7
       303.1315                 23.4795            343            336              6
       303.2196                 23.4864            327            321              3
       303.2500                 23.4888            331            321              5
       303.3382                 23.4956            331            322              6
       303.4264                 23.5025            324            313              7
       303.5145                 23.5094            327            317              3
       303.6025                 23.5162            328            323              2
       303.6907                 23.5231            332            319              9
       303.7788                 23.5300            333            322              8
       303.8666                 23.5369            327            320              3
       303.9545                 23.5437            323            320              2
       304.0426                 23.5506            332            327              1
       304.1306                 23.5575            327            322              5
       304.2186                 23.5644            328            319              6
       304.2500                 23.5668            317            310              5
       304.3381                 23.5737            321            311              5
       304.4261                 23.5805            329            318              9
       304.5140                 23.5874            324            310              5
       304.6020                 23.5943            320            308              6
       304.6901                 23.6012            325            312              6
       304.7783                 23.6080            328            316              9
       304.8665                 23.6149            338            326              9
       304.9543                 23.6218            346            334              2
       305.0422                 23.6286            344            335              4
       305.1301                 23.6355            342            334              2
       305.2179                 23.6424            333            332              1
       305.2500                 23.6449            337            332              3
       305.3379                 23.6518            337            332              1
       305.4257                 23.6586            340            326              7
       305.5138                 23.6655            322            316              2
       305.6018                 23.6724            325            320              3
       305.6898                 23.6793            319            312              3
       305.7777                 23.6861            313            300              8
       305.8657                 23.6930            326            311              8
       305.9538                 23.6999            314            309              3
       306.0415                 23.7067            319            313              4
       306.1295                 23.7136            324            312              2
       306.2176                 23.7205            315            309              2
       306.2500                 23.7230            326            315              3
       306.3380                 23.7299            353            334             14
       306.4260                 23.7368            331            319              7
       306.5139                 23.7436            320            314              2
       306.6018                 23.7505            331            315              9
       306.6897                 23.7574            327            325              2
       306.7776                 23.7643            315            306              5
       306.8657                 23.7711            324            316              3
       306.9537                 23.7780            345            336              3
       307.0417                 23.7849            333            317              7
       307.1298                 23.7917            332            315              6
       307.2178                 23.7986            328            313              9
       307.2500                 23.8011            313            300              8
       307.3380                 23.8080            312            303              5
       307.4261                 23.8149            306            293              8
       307.5142                 23.8217            308            299              6
       307.6024                 23.8286            319            298             19
       307.6904                 23.8355            333            325              4
       307.7784                 23.8424            335            324              7
       307.8665                 23.8492            332            320              8
       307.9545                 23.8561            337            332              3
       308.0425                 23.8630            346            338              4
       308.1304                 23.8698            337            327              4
       308.2185                 23.8767            345            330              2
       308.2500                 23.8792            346            337              4
       308.3380                 23.8861            339            335              1
       308.4260                 23.8929            335            328              6
       308.5141                 23.8998            340            333              5
       308.6021                 23.9067            331            327              3
       308.6903                 23.9135            331            327              3
       308.7784                 23.9204            347            346              1
       308.8662                 23.9273            340            338              1
       308.9541                 23.9342            342            336              2
       309.0421                 23.9410            351            334              9
       309.1303                 23.9479            338            328              4
       309.2181                 23.9548            330            322              6
       309.2500                 23.9573            327            320              5
       309.3381                 23.9641            353            338              5
       309.4263                 23.9710            332            325              6
       309.5143                 23.9779            327            314             12
       309.6024                 23.9848            330            323              4
       309.6906                 23.9916            344            332              4
       309.7788                 23.9985            341            325              5
       309.8670                 24.0054            342            326              5
       309.9551                 24.0122            334            317              8
       310.0433                 24.0191            347            337              5
       310.1313                 24.0260            351            338              1
       310.2192                 24.0329            358            344              3
       310.2500                 24.0353            358            342              1
       310.3377                 24.0421            352            344              3
       310.4255                 24.0490            351            342              2
       310.5133                 24.0559            364            347              5
       310.6010                 24.0628            345            332              3
       310.6891                 24.0696            338            329              1
       310.7771                 24.0765            350            334              7
       310.8650                 24.0834            336            329              0
       310.9529                 24.0902            362            347              3
       311.0408                 24.0971            354            342              3
       311.1285                 24.1040            357            340              6
       311.2164                 24.1109            338            320              3
       311.2500                 24.1135            346            334              0
       311.3378                 24.1204            343            334              6
       311.4259                 24.1272            335            329              6
       311.5139                 24.1341            339            328              8
       311.6019                 24.1410            349            340              4
       311.6896                 24.1478            331            321              7
       311.7776                 24.1547            335            331              2
       311.8655                 24.1616            329            318              5
       311.9533                 24.1685            332            321              4
       312.0413                 24.1753            353            341              7
       312.1294                 24.1822            339            324              4
       312.2173                 24.1891            360            342              3
       312.2500                 24.1916            343            334              4
       312.3377                 24.1985            326            323              2
       312.4259                 24.2054            311            303              6
       312.5138                 24.2122            335            332              3
       312.6016                 24.2191            332            328              3
       312.6896                 24.2260            334            327              5
       312.7776                 24.2329            344            337              5
       312.8654                 24.2397            347            344              2
       312.9534                 24.2466            339            329              8
       313.0413                 24.2535            334            327              3
       313.1293                 24.2603            337            325              4
       313.2175                 24.2672            337            328              5
       313.2500                 24.2698            336            329              6
       313.3381                 24.2766            341            334              1
       313.4260                 24.2835            333            327              2
       313.5140                 24.2904            342            329              9
       313.6018                 24.2973            345            341              2
       313.6900                 24.3041            342            340              0
       313.7778                 24.3110            349            343              2
       313.8658                 24.3179            339            334              2
       313.9536                 24.3247            341            332              3
       314.0414                 24.3316            333            328              5
       314.1292                 24.3385            338            330              6
       314.2171                 24.3454            329            320              5
       314.2500                 24.3479            327            322              2
       314.3379                 24.3548            336            330              2
       314.4257                 24.3617            346            332              3
       314.5135                 24.3686            342            337              2
       314.6014                 24.3754            352            344              3
       314.6891                 24.3823            356            346              5
       314.7771                 24.3892            350            342              4
       314.8651                 24.3960            354            345              4
       314.9531                 24.4029            346            345              1
       315.0412                 24.4098            333            330              3
       315.1291                 24.4167            343            340              2
       315.2173                 24.4235            343            336              3
       315.2500                 24.4261            346            340              2
       315.3381                 24.4330            342            338              4
       315.4263                 24.4398            342            330              7
       315.5142                 24.4467            340            331              7
       315.6024                 24.4536            345            339              6
       315.6903                 24.4604            348            343              1
       315.7782                 24.4673            342            328              2
       315.8661                 24.4742            355            349              5
       315.9541                 24.4811            347            343              3
       316.0421                 24.4879            361            350              8
       316.1298                 24.4948            361            352              8
       316.2178                 24.5017            356            348              7
       316.2500                 24.5042            364            349             12
       316.3379                 24.5111            337            330              4
       316.4260                 24.5179            348            336             12
       316.5140                 24.5248            342            336              1
       316.6020                 24.5317            334            327              5
       316.6899                 24.5385            337            331              2
       316.7779                 24.5454            339            328              3
       316.8658                 24.5523            342            333              7
       316.9538                 24.5592            343            333              2
       317.0417                 24.5660            347            339              0
       317.1296                 24.5729            350            347              1
       317.2177                 24.5798            337            330              4
       317.2500                 24.5823            334            327              4
       317.3380                 24.5892            341            335              1
       317.4258                 24.5960            333            325              3
       317.5137                 24.6029            341            339              1
       317.6015                 24.6098            359            346             10
       317.6891                 24.6167            350            339             11
       317.7770                 24.6235            339            326              8
       317.8649                 24.6304            337            332              3
       317.9526                 24.6373            334            326              5
       318.0404                 24.6442            334            326              6
       318.1284                 24.6510            346            340              2
       318.2162                 24.6579            338            336              1
       318.2500                 24.6605            339            336              1
       318.3378                 24.6674            350            342              3
       318.4256                 24.6743            331            327              0
       318.5136                 24.6812            341            328             12
       318.6015                 24.6880            328            322              4
       318.6894                 24.6949            353            342              9
       318.7772                 24.7018            330            328              1
       318.8651                 24.7087            334            328              5
       318.9531                 24.7155            344            338              3
       319.0411                 24.7224            356            337              6
       319.1291                 24.7293            336            327              4
       319.2169                 24.7361            342            331              4
       319.2500                 24.7387            335            330              2
       319.3379                 24.7456            338            330              2
       319.4257                 24.7525            347            341              2
       319.5135                 24.7593            346            339              3
       319.6013                 24.7662            335            323              5
       319.6893                 24.7731            332            327              4
       319.7773                 24.7800            351            340              5
       319.8652                 24.7868            353            341              9
       319.9530                 24.7937            340            335              1
       320.0412                 24.8006            332            325              2
       320.1292                 24.8075            338            325              7
       320.2172                 24.8143            349            341              3
       320.2500                 24.8169            346            336              1
       320.3381                 24.8238            345            332              6
       320.4260                 24.8306            361            352              4
       320.5140                 24.8375            345            340              1
       320.6020                 24.8444            342            335              0
       320.6898                 24.8512            356            350              5
       320.7780                 24.8581            341            333              6
       320.8661                 24.8650            327            321              4
       320.9541                 24.8719            339            333              4
       321.0420                 24.8787            342            337              2
       321.1300                 24.8856            342            339              2
       321.2178                 24.8925            334            330              3
       321.2500                 24.8950            355            347              6
       321.3382                 24.9019            348            341              5
       321.4263                 24.9087            330            324              2
       321.5144                 24.9156            333            327              1
       321.6024                 24.9225            334            326              6
       321.6904                 24.9294            332            324              3
       321.7780                 24.9362            340            320             16
       321.8662                 24.9431            318            311              3
       321.9545                 24.9500            314            303              8
       322.0425                 24.9568            318            306              6
       322.1305                 24.9637            323            308             11
       322.2184                 24.9706            320            313              1
       322.2500                 24.9731            316            307              4
       322.3380                 24.9799            338            328              5
       322.4261                 24.9868            345            329             10
       322.5140                 24.9937            336            317             12
       322.6020                 25.0005            333            328              4
       322.6900                 25.0074            332            323              3
       322.7780                 25.0143            341            331              4
       322.8659                 25.0212            327            313              6
       322.9539                 25.0280            324            313             10
       323.0418                 25.0349            330            319              2
       323.1299                 25.0418            321            308              8
       323.2177                 25.0486            325            312              7
       323.2500                 25.0512            330            320              7
       323.3381                 25.0581            330            314             11
       323.4260                 25.0649            325            319              3
       323.5137                 25.0718            332            324              2
       323.6017                 25.0787            339            325              9
       323.6899                 25.0855            334            317             10
       323.7780                 25.0924            332            321              6
       323.8662                 25.0993            334            323              4
       323.9542                 25.1062            330            324              3
       324.0423                 25.1130            336            323             11
       324.1301                 25.1199            331            329              0
       324.2181                 25.1268            329            316              3
       324.2500                 25.1293            319            313              1
       324.3379                 25.1361            337            325             10
       324.4259                 25.1430            330            323              4
       324.5139                 25.1499            331            314              8
       324.6020                 25.1568            331            321              9
       324.6899                 25.1636            342            336              5
       324.7781                 25.1705            343            334              6
       324.8663                 25.1774            336            323              4
       324.9542                 25.1842            334            327              2
       325.0421                 25.1911            332            323              2
       325.1301                 25.1980            332            318              9
       325.2180                 25.2049            337            328              4
       325.2500                 25.2074            336            334              0
       325.3380                 25.2142            336            331              4
       325.4259                 25.2211            351            338              7
       325.5139                 25.2280            355            343              6
       325.6017                 25.2348            353            342              4
       325.6896                 25.2417            355            344              1
       325.7775                 25.2486            364            353              5
       325.8653                 25.2555            353            347              2
       325.9533                 25.2623            346            341              0
       326.0414                 25.2692            348            343              1
       326.1297                 25.2761            337            330              4
       326.2177                 25.2829            359            347              7
       326.2500                 25.2855            349            338              7
       326.3381                 25.2924            339            330              6
       326.4263                 25.2992            338            321             12
       326.5142                 25.3061            343            327              3
       326.6024                 25.3130            343            329              5
       326.6903                 25.3198            346            330              2
       326.7782                 25.3267            332            321              3
       326.8661                 25.3336            331            322              4
       326.9540                 25.3405            339            328              4
       327.0418                 25.3473            341            328              6
       327.1298                 25.3542            346            335              3
       327.2179                 25.3611            342            336              5
       327.2500                 25.3636            344            335              5
       327.3381                 25.3704            349            341              2
       327.4261                 25.3773            358            339              6
       327.5142                 25.3842            365            356              4
       327.6020                 25.3911            341            334              4
       327.6898                 25.3979            347            345              1
       327.7777                 25.4048            346            343              2
       327.8655                 25.4117            359            352              4
       327.9533                 25.4186            348            345              2
       328.0412                 25.4254            348            340              5
       328.1290                 25.4323            347            334              3
       328.2167                 25.4392            340            337              3
       328.2500                 25.4418            340            335              3
       328.3381                 25.4487            349            337              6
       328.4261                 25.4555            340            325             11
       328.5140                 25.4624            356            346              1
       328.6017                 25.4693            338            323              6
       328.6897                 25.4761            326            326              0
       328.7778                 25.4830            336            331              4
       328.8656                 25.4899            343            336              3
       328.9534                 25.4968            346            335              3
       329.0412                 25.5036            350            340              4
       329.1291                 25.5105            344            338              6
       329.2170                 25.5174            346            341              2
       329.2500                 25.5200            342            336              5
       329.3377                 25.5268            332            330              0
       329.4254                 25.5337            350            342              2
       329.5135                 25.5406            352            334              9
       329.6012                 25.5475            338            333              2
       329.6892                 25.5543            333            322              8
       329.7771                 25.5612            337            328              5
       329.8651                 25.5681            320            316              3
       329.9530                 25.5749            341            335              3
       330.0409                 25.5818            353            344              3
       330.1286                 25.5887            367            357              4
       330.2164                 25.5956            358            346              1
       330.2500                 25.5982            347            339              4
       330.3381                 25.6051            355            351              2
       330.4259                 25.6119            346            337              8
       330.5136                 25.6188            347            343              3
       330.6016                 25.6257            345            345              0
       330.6895                 25.6326            364            359              3
       330.7772                 25.6394            351            348              3
       330.8651                 25.6463            355            354              1
       330.9530                 25.6532            346            338              4
       331.0409                 25.6600            349            339              4
       331.1286                 25.6669            355            343              3
       331.2165                 25.6738            349            343              3
       331.2500                 25.6764            344            336              1
       331.3378                 25.6833            347            337              4
       331.4258                 25.6902            323            315              3
       331.5140                 25.6970            348            338              3
       331.6019                 25.7039            339            328              4
       331.6898                 25.7108            343            334              2
       331.7777                 25.7176            344            338              3
       331.8657                 25.7245            330            323              1
       331.9536                 25.7314            343            334              3
       332.0415                 25.7383            343            332              8
       332.1294                 25.7451            350            342              4
       332.2172                 25.7520            346            336              3
       332.2500                 25.7546            344            331              3
       332.3378                 25.7614            357            339              9
       332.4257                 25.7683            334            328              1
       332.5136                 25.7752            336            328              4
       332.6014                 25.7821            327            324              2
       332.6891                 25.7889            350            339              7
       332.7771                 25.7958            359            342              9
       332.8651                 25.8027            353            342              2
       332.9530                 25.8095            361            344             12
       333.0410                 25.8164            355            339              9
       333.1288                 25.8233            357            337             16
       333.2167                 25.8302            347            335              7
       333.2500                 25.8328            352            342              7
       333.3378                 25.8396            358            339              9
       333.4258                 25.8465            343            340              1
       333.5139                 25.8534            347            339              1
       333.6018                 25.8603            349            341              2
       333.6897                 25.8671            346            337              5
       333.7777                 25.8740            339            330              2
       333.8656                 25.8809            342            339              3
       333.9537                 25.8877            345            334             10
       334.0416                 25.8946            349            347              0
       334.1296                 25.9015            342            330              2
       334.2176                 25.9084            341            327              6
       334.2500                 25.9109            337            333              0
       334.3381                 25.9178            363            342             10
