     collisions(billions)   time(microsecond)   total hb    interpeptide hb   hb_alpha
       385.1306                 29.8830            330            323              0
       385.2186                 29.8898            329            323              2
       385.2500                 29.8923            334            321              3
       385.3379                 29.8991            338            325              9
       385.4260                 29.9060            341            330              6
       385.5141                 29.9129            349            337              4
       385.6021                 29.9198            341            331              2
       385.6902                 29.9266            335            323              7
       385.7781                 29.9335            341            333              2
       385.8662                 29.9404            334            319              5
       385.9543                 29.9473            340            319             13
       386.0424                 29.9541            340            327              6
       386.1303                 29.9610            349            330              7
       386.2185                 29.9679            336            330              2
       386.2500                 29.9703            352            343              1
       386.3382                 29.9772            348            334              3
       386.4262                 29.9841            326            316              4
       386.5143                 29.9910            347            333              7
       386.6023                 29.9978            352            337              6
       386.6902                 30.0047            345            329              8
       386.7783                 30.0116            333            325              2
       386.8662                 30.0184            336            326              4
       386.9543                 30.0253            345            329             10
       387.0421                 30.0322            327            316              4
       387.1302                 30.0391            328            316             10
       387.2184                 30.0459            335            329              3
       387.2500                 30.0484            330            314              9
       387.3381                 30.0553            329            322              4
       387.4263                 30.0621            342            324              9
       387.5144                 30.0690            324            315              0
       387.6027                 30.0759            334            316              4
       387.6906                 30.0828            334            310             11
       387.7787                 30.0896            353            330              7
       387.8667                 30.0965            342            321             14
       387.9550                 30.1034            335            318             10
       388.0430                 30.1102            331            321              5
       388.1311                 30.1171            330            320              1
       388.2190                 30.1240            337            329              1
       388.2500                 30.1264            351            336              4
       388.3381                 30.1333            347            332              2
       388.4261                 30.1402            347            328              4
       388.5142                 30.1470            332            330              0
       388.6021                 30.1539            353            335             11
       388.6901                 30.1608            339            322             10
       388.7783                 30.1676            327            315              2
       388.8665                 30.1745            343            330              4
       388.9544                 30.1814            337            329              5
       389.0427                 30.1883            334            319              4
       389.1309                 30.1951            340            330              4
       389.2187                 30.2020            354            348              0
       389.2500                 30.2044            350            339              0
       389.3381                 30.2113            360            354              2
       389.4262                 30.2182            353            333              8
       389.5142                 30.2251            330            321              4
       389.6022                 30.2319            341            327             10
       389.6903                 30.2388            337            325              3
       389.7784                 30.2457            336            316              9
       389.8665                 30.2525            353            337              4
       389.9545                 30.2594            338            322              8
       390.0428                 30.2663            345            325              5
       390.1309                 30.2732            361            339              6
       390.2191                 30.2800            354            330              4
       390.2500                 30.2824            343            330              5
       390.3382                 30.2893            349            335              7
       390.4261                 30.2962            347            326              6
       390.5144                 30.3031            329            315              1
       390.6024                 30.3099            334            314              6
       390.6905                 30.3168            343            326              4
       390.7787                 30.3237            350            331              2
       390.8668                 30.3305            347            335              7
       390.9546                 30.3374            346            329              8
       391.0427                 30.3443            347            337              6
       391.1310                 30.3512            342            330              5
       391.2192                 30.3580            330            316              8
       391.2500                 30.3604            342            326              7
       391.3381                 30.3673            351            338              9
       391.4260                 30.3742            341            328              8
       391.5142                 30.3811            332            322              6
       391.6022                 30.3879            343            326             10
       391.6905                 30.3948            351            338              3
       391.7785                 30.4017            354            331              8
       391.8665                 30.4085            337            323              2
       391.9546                 30.4154            344            333              1
       392.0428                 30.4223            346            335              6
       392.1308                 30.4292            343            327              8
       392.2189                 30.4360            351            336             10
       392.2500                 30.4385            343            330              7
       392.3382                 30.4453            348            334              9
       392.4262                 30.4522            335            321              5
       392.5142                 30.4591            339            324             14
       392.6024                 30.4659            346            330             12
       392.6903                 30.4728            346            330              3
       392.7785                 30.4797            331            323              3
       392.8666                 30.4866            352            342              2
       392.9548                 30.4934            339            332              2
       393.0428                 30.5003            366            337              9
       393.1310                 30.5072            328            321              1
       393.2190                 30.5140            338            316             14
       393.2500                 30.5165            333            314              6
       393.3379                 30.5233            337            322              1
       393.4260                 30.5302            340            326              3
       393.5141                 30.5371            344            329              6
       393.6022                 30.5439            343            335              5
       393.6902                 30.5508            341            326              9
       393.7783                 30.5577            359            342              6
       393.8663                 30.5646            358            343              6
       393.9544                 30.5714            359            337             11
       394.0424                 30.5783            339            331              5
       394.1304                 30.5852            359            339              6
       394.2185                 30.5921            352            339              1
       394.2500                 30.5945            356            348              2
       394.3380                 30.6014            347            333              4
       394.4260                 30.6082            345            328              6
       394.5144                 30.6151            343            328             10
       394.6025                 30.6220            356            340              2
       394.6907                 30.6289            346            332              2
       394.7789                 30.6357            360            341              5
       394.8670                 30.6426            338            328              2
       394.9550                 30.6495            346            332              4
       395.0431                 30.6563            335            321              6
       395.1312                 30.6632            357            345              9
       395.2193                 30.6701            348            337              6
       395.2500                 30.6725            349            333              7
       395.3381                 30.6794            352            340              4
       395.4258                 30.6862            365            349             12
       395.5137                 30.6931            359            353              1
       395.6017                 30.7000            360            356              3
       395.6899                 30.7068            343            334              3
       395.7781                 30.7137            352            348              1
       395.8662                 30.7206            342            331              6
       395.9542                 30.7275            352            340              2
       396.0421                 30.7343            355            342              6
       396.1300                 30.7412            346            338              1
       396.2180                 30.7481            346            333              6
       396.2500                 30.7506            343            333              0
       396.3379                 30.7575            354            337              4
       396.4258                 30.7643            331            323              5
       396.5139                 30.7712            341            335              1
       396.6021                 30.7781            334            326              6
       396.6902                 30.7849            349            340              4
       396.7781                 30.7918            352            339              6
       396.8662                 30.7987            346            338              3
       396.9540                 30.8056            336            331              1
       397.0420                 30.8124            358            346              7
       397.1299                 30.8193            354            344              2
       397.2179                 30.8262            363            352              1
       397.2500                 30.8287            368            352              6
       397.3381                 30.8356            342            333              7
       397.4259                 30.8424            346            340              3
       397.5139                 30.8493            357            353              2
       397.6018                 30.8562            357            349              5
       397.6897                 30.8631            359            344              8
       397.7778                 30.8699            351            338              6
       397.8658                 30.8768            338            326              4
       397.9538                 30.8837            338            331              4
       398.0418                 30.8905            337            329              3
       398.1296                 30.8974            351            338              6
       398.2175                 30.9043            348            337              1
       398.2500                 30.9068            357            343              4
       398.3382                 30.9137            333            330              2
       398.4263                 30.9206            353            340              9
       398.5143                 30.9274            346            337              1
       398.6023                 30.9343            349            334             10
       398.6903                 30.9412            338            330              1
       398.7782                 30.9481            342            334              6
       398.8664                 30.9549            348            337              5
       398.9542                 30.9618            335            323              2
       399.0423                 30.9687            332            328              1
       399.1301                 30.9755            341            334              4
       399.2183                 30.9824            329            317              7
       399.2500                 30.9849            339            320              8
       399.3380                 30.9918            354            342              1
       399.4262                 30.9986            353            337              5
       399.5141                 31.0055            348            333              6
       399.6023                 31.0124            323            313              0
       399.6902                 31.0192            332            325              3
       399.7783                 31.0261            338            331              1
       399.8662                 31.0330            336            325              1
       399.9543                 31.0399            356            335              4
       400.0422                 31.0467            342            326              6
       400.1303                 31.0536            328            317              4
       400.2184                 31.0605            325            316              4
       400.2500                 31.0629            337            324              8
       400.3381                 31.0698            335            322              7
       400.4264                 31.0767            335            324              4
       400.5148                 31.0836            337            329              5
       400.6030                 31.0904            333            328              3
       400.6911                 31.0973            345            326             11
       400.7789                 31.1042            346            331              6
       400.8670                 31.1111            343            335              2
       400.9552                 31.1179            350            341              3
       401.0434                 31.1248            338            322              5
       401.1316                 31.1317            343            327              2
       401.2200                 31.1385            340            324              6
       401.2500                 31.1409            350            333              6
       401.3383                 31.1478            343            318              8
       401.4264                 31.1546            339            322              5
       401.5143                 31.1615            362            336             13
       401.6022                 31.1684            350            334              4
       401.6902                 31.1752            342            327              3
       401.7785                 31.1821            348            324             10
       401.8666                 31.1890            359            334             11
       401.9546                 31.1959            332            319              3
       402.0426                 31.2027            350            332              8
       402.1307                 31.2096            334            318              5
       402.2189                 31.2165            325            311             10
       402.2500                 31.2189            338            321              3
       402.3384                 31.2258            332            311             12
       402.4267                 31.2326            349            327              7
       402.5149                 31.2395            340            316              6
       402.6031                 31.2464            332            312              8
       402.6911                 31.2533            350            332              6
       402.7791                 31.2601            354            334             10
       402.8672                 31.2670            337            322              1
       402.9550                 31.2739            348            331              2
       403.0430                 31.2808            357            336              2
       403.1310                 31.2876            367            345              4
       403.2191                 31.2945            353            346              1
       403.2500                 31.2969            350            336              3
       403.3381                 31.3038            339            329              2
       403.4262                 31.3106            338            324              6
       403.5142                 31.3175            352            338              2
       403.6022                 31.3244            365            346              8
       403.6904                 31.3313            352            328              7
       403.7784                 31.3381            359            340              4
       403.8665                 31.3450            350            337              3
       403.9544                 31.3519            353            333              8
       404.0424                 31.3587            359            334              7
       404.1303                 31.3656            375            352              9
       404.2184                 31.3725            361            338              4
       404.2500                 31.3750            356            337              5
       404.3379                 31.3818            359            334              5
       404.4260                 31.3887            354            333              6
       404.5138                 31.3956            368            340             11
       404.6020                 31.4024            367            341              7
       404.6900                 31.4093            351            333              8
       404.7782                 31.4162            328            320              3
       404.8662                 31.4231            329            320              7
       404.9542                 31.4299            346            340              4
       405.0424                 31.4368            359            349              4
       405.1305                 31.4437            340            328              6
       405.2185                 31.4506            338            332              2
       405.2500                 31.4530            343            333              7
       405.3381                 31.4599            340            322             15
       405.4261                 31.4668            344            338              5
       405.5140                 31.4736            339            329              6
       405.6018                 31.4805            344            327             12
       405.6899                 31.4874            344            337              0
       405.7778                 31.4942            350            335             12
       405.8659                 31.5011            347            338              4
       405.9536                 31.5080            336            326              6
       406.0418                 31.5149            350            336              5
       406.1299                 31.5217            347            330              5
       406.2179                 31.5286            339            325              8
       406.2500                 31.5311            346            331              9
       406.3380                 31.5380            355            342              3
       406.4259                 31.5449            352            337              9
       406.5142                 31.5517            355            335             10
       406.6022                 31.5586            364            348              8
       406.6902                 31.5655            348            339              2
       406.7783                 31.5723            357            336              9
       406.8665                 31.5792            346            329              8
       406.9546                 31.5861            347            334              5
       407.0425                 31.5930            326            320              2
       407.1305                 31.5998            349            330             10
       407.2186                 31.6067            362            344             12
       407.2500                 31.6092            347            335              8
       407.3382                 31.6160            345            325             10
       407.4262                 31.6229            341            330              6
       407.5142                 31.6298            338            330              2
       407.6022                 31.6366            350            341              2
       407.6902                 31.6435            358            350              4
       407.7783                 31.6504            339            328              6
       407.8664                 31.6573            348            339              4
       407.9544                 31.6641            347            337              6
       408.0425                 31.6710            346            337              2
       408.1308                 31.6779            341            329              4
       408.2188                 31.6847            338            325              4
       408.2500                 31.6872            352            335              8
       408.3382                 31.6941            350            339              3
       408.4265                 31.7009            347            339              3
       408.5144                 31.7078            339            333              3
       408.6024                 31.7147            343            337              3
       408.6904                 31.7216            352            346              4
       408.7782                 31.7284            342            336              1
       408.8660                 31.7353            346            335              6
       408.9541                 31.7422            353            349              1
       409.0421                 31.7490            353            346              5
       409.1301                 31.7559            356            345              5
       409.2184                 31.7628            338            331              4
       409.2500                 31.7653            347            344              3
       409.3382                 31.7721            342            336              1
       409.4262                 31.7790            344            333              5
       409.5143                 31.7859            336            329              2
       409.6025                 31.7927            316            307              5
       409.6907                 31.7996            350            341              4
       409.7785                 31.8065            335            326              5
       409.8665                 31.8134            359            346              6
       409.9544                 31.8202            359            345              4
       410.0424                 31.8271            340            328              8
       410.1305                 31.8340            349            337              7
       410.2186                 31.8408            333            323              3
       410.2500                 31.8433            339            325              5
       410.3381                 31.8502            347            331              9
       410.4262                 31.8570            340            334              1
       410.5143                 31.8639            333            326              6
       410.6024                 31.8708            327            320              3
       410.6905                 31.8777            334            326              6
       410.7785                 31.8845            349            337              4
       410.8666                 31.8914            344            334              3
       410.9548                 31.8983            345            335              6
       411.0429                 31.9051            327            319              4
       411.1310                 31.9120            340            330              6
       411.2191                 31.9189            345            336              1
       411.2500                 31.9213            331            318              6
       411.3381                 31.9282            343            330              1
       411.4261                 31.9351            339            325              6
       411.5139                 31.9419            334            316              6
       411.6019                 31.9488            326            319              3
       411.6899                 31.9557            337            326              5
       411.7779                 31.9625            339            334              5
       411.8659                 31.9694            349            344              2
       411.9536                 31.9763            336            331              3
       412.0416                 31.9832            343            333              5
       412.1293                 31.9900            348            331              8
       412.2171                 31.9969            344            331              6
       412.2500                 31.9995            343            333              5
       412.3378                 32.0063            353            341              2
       412.4258                 32.0132            330            328              0
       412.5140                 32.0201            344            336              6
       412.6020                 32.0270            346            335              7
       412.6899                 32.0338            343            325             12
       412.7779                 32.0407            346            336              4
       412.8659                 32.0476            338            331              3
       412.9538                 32.0544            340            336              2
       413.0416                 32.0613            339            328              6
       413.1295                 32.0682            338            328              4
       413.2176                 32.0751            344            331              8
       413.2500                 32.0776            350            336              7
       413.3379                 32.0845            342            333              7
       413.4261                 32.0913            333            326              3
       413.5139                 32.0982            352            334              5
       413.6020                 32.1051            346            325              4
       413.6898                 32.1119            357            335             13
       413.7778                 32.1188            359            336              5
       413.8658                 32.1257            342            323             11
       413.9538                 32.1326            336            324              5
       414.0417                 32.1394            347            327              7
       414.1297                 32.1463            355            341              1
       414.2175                 32.1532            339            330              2
       414.2500                 32.1557            343            336              2
       414.3380                 32.1626            344            333              9
       414.4259                 32.1695            347            329              4
       414.5136                 32.1763            355            343              4
       414.6015                 32.1832            342            339              1
       414.6895                 32.1901            347            330             10
       414.7776                 32.1969            356            353              3
       414.8656                 32.2038            347            340              4
       414.9536                 32.2107            336            330              2
       415.0414                 32.2176            331            321              4
       415.1295                 32.2244            346            330              6
       415.2176                 32.2313            340            327              2
       415.2500                 32.2338            348            334              1
       415.3380                 32.2407            340            331              5
       415.4259                 32.2476            348            334             12
       415.5137                 32.2545            351            337              8
       415.6017                 32.2613            350            338              4
       415.6897                 32.2682            347            341              3
       415.7778                 32.2751            335            325              4
       415.8655                 32.2819            348            339              4
       415.9535                 32.2888            345            333              9
       416.0414                 32.2957            344            336              5
       416.1294                 32.3026            347            334              7
       416.2172                 32.3094            344            331              7
       416.2500                 32.3120            356            335              9
       416.3379                 32.3189            351            343              6
       416.4257                 32.3257            348            340              1
       416.5136                 32.3326            347            336              7
       416.6014                 32.3395            348            339              6
       416.6894                 32.3464            343            331              3
       416.7773                 32.3532            349            341              2
       416.8650                 32.3601            354            342              2
       416.9529                 32.3670            345            335              1
       417.0410                 32.3738            343            328              5
       417.1289                 32.3807            342            331              6
       417.2172                 32.3876            338            328              3
       417.2500                 32.3902            344            333              4
       417.3380                 32.3970            351            341              2
       417.4261                 32.4039            352            337              2
       417.5140                 32.4108            354            349              1
       417.6020                 32.4176            356            350              1
       417.6900                 32.4245            353            336              6
       417.7781                 32.4314            359            348              5
       417.8661                 32.4383            352            344              5
       417.9540                 32.4451            347            338              4
       418.0420                 32.4520            361            345              8
       418.1301                 32.4589            349            337              6
       418.2184                 32.4658            342            334              2
       418.2500                 32.4682            348            334              2
       418.3380                 32.4751            354            337              7
       418.4261                 32.4820            354            339             10
       418.5140                 32.4888            342            329              9
       418.6021                 32.4957            342            329              6
       418.6902                 32.5026            356            340              3
       418.7783                 32.5095            344            326             12
       418.8665                 32.5163            353            332             14
       418.9547                 32.5232            335            323              6
       419.0431                 32.5301            340            331              5
       419.1309                 32.5369            338            323              8
       419.2187                 32.5438            342            328              8
       419.2500                 32.5462            351            339              9
       419.3381                 32.5531            350            343              4
       419.4260                 32.5600            353            348              0
       419.5142                 32.5669            363            356              2
       419.6021                 32.5737            364            351              6
       419.6901                 32.5806            355            345              2
       419.7781                 32.5875            347            329             13
       419.8662                 32.5944            334            326              3
       419.9543                 32.6012            344            336              3
       420.0425                 32.6081            356            350              1
       420.1304                 32.6150            352            342              5
       420.2184                 32.6218            357            341              8
       420.2500                 32.6243            350            344              2
       420.3380                 32.6312            353            346              3
       420.4261                 32.6380            348            339              7
       420.5141                 32.6449            351            340              3
       420.6021                 32.6518            368            344              9
       420.6902                 32.6587            359            337             14
       420.7784                 32.6655            338            331              5
       420.8665                 32.6724            340            333              7
       420.9547                 32.6793            344            336              1
       421.0427                 32.6861            353            345              5
       421.1308                 32.6930            355            343              3
       421.2188                 32.6999            340            330              6
       421.2500                 32.7023            344            331              5
       421.3379                 32.7092            337            329              4
       421.4258                 32.7161            349            333              4
       421.5137                 32.7229            343            329              1
       421.6017                 32.7298            345            332              8
       421.6898                 32.7367            360            344             11
       421.7779                 32.7436            348            341              4
       421.8660                 32.7504            342            332              3
       421.9539                 32.7573            341            336              3
       422.0420                 32.7642            341            332              4
       422.1302                 32.7711            334            322              2
       422.2181                 32.7779            344            333              3
       422.2500                 32.7804            354            344              0
       422.3381                 32.7873            346            327              7
       422.4262                 32.7942            348            339              3
       422.5140                 32.8010            334            325              1
       422.6022                 32.8079            332            327              3
       422.6903                 32.8148            341            335              4
       422.7784                 32.8216            325            320              4
       422.8665                 32.8285            336            327              4
       422.9545                 32.8354            348            327             14
       423.0425                 32.8423            332            319              3
       423.1306                 32.8491            330            322              6
       423.2184                 32.8560            345            329             10
       423.2500                 32.8585            327            317              5
       423.3379                 32.8653            354            336             12
       423.4258                 32.8722            354            344              4
       423.5136                 32.8791            334            319             14
       423.6017                 32.8860            339            334              2
       423.6897                 32.8928            349            344              3
       423.7777                 32.8997            332            328              3
       423.8660                 32.9066            333            327              4
       423.9541                 32.9134            345            325             11
       424.0421                 32.9203            346            329              9
       424.1302                 32.9272            348            343              0
       424.2182                 32.9341            344            336              7
       424.2500                 32.9365            335            322             11
       424.3379                 32.9434            339            335              3
       424.4259                 32.9503            347            340              3
       424.5139                 32.9572            353            341              1
       424.6019                 32.9640            327            319              2
       424.6899                 32.9709            343            336              4
       424.7780                 32.9778            347            332              3
       424.8661                 32.9846            350            343              2
       424.9542                 32.9915            348            328              6
       425.0421                 32.9984            349            338              1
       425.1301                 33.0053            340            334              2
       425.2179                 33.0121            349            336             11
       425.2500                 33.0146            351            343              7
       425.3381                 33.0215            355            349              3
       425.4259                 33.0284            345            338              1
       425.5139                 33.0353            338            332              5
       425.6016                 33.0421            349            342              5
       425.6897                 33.0490            343            326             13
       425.7777                 33.0559            341            327              3
       425.8656                 33.0627            326            321              3
       425.9535                 33.0696            343            333              3
       426.0416                 33.0765            344            325              8
       426.1296                 33.0834            351            335             10
       426.2175                 33.0902            348            334              3
       426.2500                 33.0928            349            334              4
       426.3379                 33.0996            345            335              5
       426.4257                 33.1065            334            332              1
       426.5136                 33.1134            332            323              5
       426.6014                 33.1203            326            314             10
       426.6893                 33.1271            340            333              5
       426.7774                 33.1340            352            339             11
       426.8652                 33.1409            343            339              4
       426.9531                 33.1477            344            337              3
       427.0409                 33.1546            349            336              5
       427.1290                 33.1615            341            330              7
       427.2169                 33.1684            353            340              2
       427.2500                 33.1709            338            325              2
       427.3378                 33.1778            321            316              0
       427.4257                 33.1847            345            334              9
       427.5134                 33.1916            343            332              7
       427.6013                 33.1984            340            335              1
       427.6891                 33.2053            356            343              2
       427.7769                 33.2122            348            342              5
       427.8647                 33.2190            347            339              3
       427.9527                 33.2259            345            335              8
       428.0405                 33.2328            351            339              4
       428.1286                 33.2397            356            339              5
       428.2166                 33.2465            343            340              1
       428.2500                 33.2491            345            335              3
       428.3380                 33.2560            354            338             12
       428.4261                 33.2629            342            335              4
       428.5141                 33.2698            345            340              3
       428.6017                 33.2766            353            339             10
       428.6896                 33.2835            350            335             11
       428.7778                 33.2904            351            338             13
       428.8658                 33.2972            336            324             10
       428.9538                 33.3041            347            329              9
       429.0418                 33.3110            342            331              3
       429.1300                 33.3179            340            327              2
       429.2182                 33.3247            349            332             13
