     collisions(billions)   time(microsecond)   total hb    interpeptide hb   hb_alpha
       243.1395                 18.7838             56             17             18
       243.2284                 18.7907             54             17             16
       243.2500                 18.7924             48              9             21
       243.3387                 18.7992             60             17             21
       243.4275                 18.8061             56              8             13
       243.5162                 18.8130             67             20             18
       243.6051                 18.8199             50             14             10
       243.6940                 18.8267             65             16             19
       243.7828                 18.8336             68             28             15
       243.8717                 18.8405             52             22             13
       243.9606                 18.8473             59             19             15
       244.0493                 18.8542             71             38             11
       244.1381                 18.8611            100             51             26
       244.2272                 18.8680            107             51             24
       244.2500                 18.8697             98             51             15
       244.3388                 18.8766            101             41             19
       244.4278                 18.8835             86             52              4
       244.5167                 18.8903             97             41             22
       244.6056                 18.8972             92             35             25
       244.6946                 18.9041             75             28             11
       244.7834                 18.9110             57             23             16
       244.8726                 18.9178             60             15             14
       244.9616                 18.9247             72             26             22
       245.0503                 18.9316             63             27             10
       245.1393                 18.9384             80             32             24
       245.2285                 18.9453             79             29             15
       245.2500                 18.9470             87             31             14
       245.3389                 18.9539            109             42             41
       245.4280                 18.9607             97             41             26
       245.5173                 18.9676             83             37             10
       245.6063                 18.9745            101             45             24
       245.6952                 18.9813            114             70             12
       245.7844                 18.9882            122             61             25
       245.8734                 18.9951            107             67              7
       245.9623                 19.0020            106             60             17
       246.0514                 19.0088             87             47             16
       246.1405                 19.0157            128             64             29
       246.2296                 19.0226             99             49             18
       246.2500                 19.0242             88             50             12
       246.3391                 19.0310             82             42             21
       246.4282                 19.0379             81             28             26
       246.5171                 19.0448             72             22             16
       246.6061                 19.0516             57             25              9
       246.6949                 19.0585             68             26             13
       246.7838                 19.0654             70             23             19
       246.8727                 19.0723             58             11             14
       246.9616                 19.0791             72             15             27
       247.0507                 19.0860             58             27             10
       247.1396                 19.0929             65             25             12
       247.2285                 19.0997             74             33             10
       247.2500                 19.1014             86             37             20
       247.3388                 19.1083             69             31             14
       247.4278                 19.1152             75             32             18
       247.5167                 19.1220             74             26             17
       247.6057                 19.1289             72             31             10
       247.6947                 19.1358             61             17             17
       247.7836                 19.1426             76             44              8
       247.8724                 19.1495             76             33             26
       247.9613                 19.1564             59             26             13
       248.0504                 19.1633             86             45             16
       248.1394                 19.1701             81             37             17
       248.2282                 19.1770             72             23             26
       248.2500                 19.1787             81             35             28
       248.3389                 19.1856             72             36             15
       248.4280                 19.1924             88             42             21
       248.5168                 19.1993             60             29             10
       248.6057                 19.2062             84             53             20
       248.6946                 19.2130            103             56             17
       248.7837                 19.2199             79             34             13
       248.8729                 19.2268             89             56             12
       248.9619                 19.2337            101             68             16
       249.0511                 19.2405             89             48             22
       249.1401                 19.2474             85             40             23
       249.2290                 19.2543             89             45             16
       249.2500                 19.2559             79             45             12
       249.3389                 19.2628            100             58             18
       249.4278                 19.2696             80             46             15
       249.5168                 19.2765             82             48              9
       249.6058                 19.2834             78             56              8
       249.6948                 19.2903             79             42             20
       249.7840                 19.2971             65             34              8
       249.8730                 19.3040             86             45             22
       249.9619                 19.3109             85             50             13
       250.0508                 19.3177            104             56             18
       250.1398                 19.3246             94             63             15
       250.2289                 19.3315             96             53             26
       250.2500                 19.3331            111             57             30
       250.3392                 19.3400             98             48             31
       250.4283                 19.3469            104             67             13
       250.5175                 19.3537            117             67             19
       250.6066                 19.3606            123             77             15
       250.6956                 19.3675            112             81             12
       250.7849                 19.3744             99             69             11
       250.8740                 19.3812             88             55             25
       250.9630                 19.3881             89             54             20
       251.0520                 19.3950            104             83              8
       251.1410                 19.4018            108             74             18
       251.2301                 19.4087            109             71             23
       251.2500                 19.4103            106             69             16
       251.3392                 19.4171            116             87             18
       251.4282                 19.4240            114             79             17
       251.5171                 19.4309            110             86             12
       251.6060                 19.4377            118             99              8
       251.6949                 19.4446            136            106             15
       251.7837                 19.4515            158            131             13
       251.8726                 19.4584            137             98             12
       251.9615                 19.4652            120             94              4
       252.0506                 19.4721            134             99             14
       252.1395                 19.4790            147            118              7
       252.2284                 19.4858            152            116              8
       252.2500                 19.4875            134            115              6
       252.3389                 19.4944            142            109             11
       252.4278                 19.5013            130            107              8
       252.5167                 19.5081            120             88              6
       252.6056                 19.5150            130            113              8
       252.6945                 19.5219            150            125             10
       252.7834                 19.5288            150            117             19
       252.8721                 19.5356            155            126             13
       252.9609                 19.5425            166            129              7
       253.0498                 19.5494            155            129              8
       253.1384                 19.5562            139            115             11
       253.2271                 19.5631            159            123             16
       253.2500                 19.5649            160            131              7
       253.3389                 19.5718            152            119             13
       253.4276                 19.5786            146            116             10
       253.5162                 19.5855            155            125             10
       253.6051                 19.5924            144            124              7
       253.6941                 19.5993            138            114              4
       253.7829                 19.6061            146            120              8
       253.8719                 19.6130            153            121             14
       253.9609                 19.6199            144            125             11
       254.0498                 19.6267            160            126             20
       254.1386                 19.6336            154            127             12
       254.2274                 19.6405            175            137             11
       254.2500                 19.6422            176            134             13
       254.3392                 19.6491            177            144              5
       254.4279                 19.6560            162            128             14
       254.5170                 19.6628            166            138             12
       254.6060                 19.6697            187            145             15
       254.6950                 19.6766            172            133             14
       254.7840                 19.6835            167            129             15
       254.8730                 19.6903            169            133             26
       254.9619                 19.6972            169            135             15
       255.0505                 19.7041            180            146             21
       255.1394                 19.7109            169            148              8
       255.2283                 19.7178            183            147             13
       255.2500                 19.7195            166            133             13
       255.3388                 19.7264            190            158             17
       255.4277                 19.7332            190            163             15
       255.5163                 19.7401            188            166             16
       255.6049                 19.7470            189            163             12
       255.6937                 19.7539            179            161              6
       255.7824                 19.7607            177            156              8
       255.8712                 19.7676            164            148              9
       255.9599                 19.7745            183            157             11
       256.0487                 19.7814            187            154             11
       256.1375                 19.7882            176            161              7
       256.2263                 19.7951            159            139              8
       256.2500                 19.7969            164            138             12
       256.3388                 19.8038            194            159             12
       256.4277                 19.8107            170            148              4
       256.5166                 19.8175            177            146             14
       256.6052                 19.8244            200            170             11
       256.6940                 19.8313            219            186              6
       256.7826                 19.8382            203            166             16
       256.8712                 19.8450            210            188              6
       256.9599                 19.8519            192            169              8
       257.0487                 19.8588            213            184             12
       257.1375                 19.8656            221            190             17
       257.2260                 19.8725            198            172             10
       257.2500                 19.8744            191            166              9
       257.3385                 19.8813            185            147             13
       257.4271                 19.8881            188            146             21
       257.5156                 19.8950            186            164              5
       257.6040                 19.9019            181            148             11
       257.6924                 19.9087            191            157             12
       257.7807                 19.9156            175            146             13
       257.8693                 19.9225            167            142             10
       257.9578                 19.9294            175            133             23
       258.0464                 19.9362            166            136             18
       258.1349                 19.9431            171            145             11
       258.2238                 19.9500            188            153              8
       258.2500                 19.9520            202            155             25
       258.3388                 19.9589            162            134             10
       258.4274                 19.9657            190            155             10
       258.5163                 19.9726            196            165             11
       258.6048                 19.9795            179            155             12
       258.6933                 19.9864            179            155             12
       258.7822                 19.9932            176            156              9
       258.8711                 20.0001            182            151             13
       258.9598                 20.0070            187            154             20
       259.0485                 20.0138            175            140             14
       259.1370                 20.0207            173            145             14
       259.2256                 20.0276            187            153             19
       259.2500                 20.0295            178            150             14
       259.3387                 20.0364            171            149              6
       259.4273                 20.0432            184            157             10
       259.5159                 20.0501            185            163              9
       259.6044                 20.0570            176            153             14
       259.6930                 20.0638            191            167             18
       259.7815                 20.0707            184            155             16
       259.8701                 20.0776            191            162             15
       259.9587                 20.0845            174            154             10
       260.0476                 20.0913            191            160             11
       260.1364                 20.0982            189            161             10
       260.2249                 20.1051            190            169              8
       260.2500                 20.1070            187            158             12
       260.3387                 20.1139            194            166             12
       260.4273                 20.1208            213            180             11
       260.5158                 20.1276            219            177              4
       260.6048                 20.1345            215            184             12
       260.6932                 20.1414            190            170              5
       260.7821                 20.1483            184            163             15
       260.8707                 20.1551            194            170             12
       260.9592                 20.1620            208            169             13
       261.0477                 20.1689            193            165              7
       261.1360                 20.1757            190            169             12
       261.2243                 20.1826            183            165              7
       261.2500                 20.1846            209            175             12
       261.3384                 20.1915            201            182              8
       261.4266                 20.1983            194            175              6
       261.5153                 20.2052            196            182              7
       261.6039                 20.2121            195            173             10
       261.6924                 20.2190            197            180              3
       261.7807                 20.2258            208            171             17
       261.8691                 20.2327            211            174             15
       261.9577                 20.2396            187            167              2
       262.0463                 20.2465            217            180             12
       262.1348                 20.2533            207            181             10
       262.2233                 20.2602            200            165             17
       262.2500                 20.2623            227            181             24
       262.3384                 20.2691            201            177             10
       262.4270                 20.2760            238            202             23
       262.5155                 20.2829            223            201             12
       262.6042                 20.2898            216            197              6
       262.6925                 20.2966            223            204              7
       262.7812                 20.3035            220            190             13
       262.8698                 20.3104            224            201              3
       262.9585                 20.3172            224            192             10
       263.0469                 20.3241            226            200              9
       263.1352                 20.3310            212            190              8
       263.2236                 20.3379            207            181              9
       263.2500                 20.3399            235            198             17
       263.3385                 20.3468            212            195             10
       263.4272                 20.3537            205            190             10
       263.5157                 20.3605            209            192              8
       263.6041                 20.3674            202            190              7
       263.6926                 20.3743            213            185             17
       263.7810                 20.3811            198            188              4
       263.8696                 20.3880            233            204             22
       263.9584                 20.3949            216            190             11
       264.0471                 20.4018            219            183             12
       264.1358                 20.4086            209            187              7
       264.2247                 20.4155            235            190             23
       264.2500                 20.4175            232            193             13
       264.3384                 20.4243            234            210              5
       264.4268                 20.4312            240            207             13
       264.5154                 20.4381            253            213             10
       264.6038                 20.4449            233            200              7
       264.6923                 20.4518            245            216              9
       264.7804                 20.4587            263            228             13
       264.8685                 20.4656            237            214              8
       264.9567                 20.4724            224            203              8
       265.0451                 20.4793            241            221             10
       265.1334                 20.4862            225            209              2
       265.2219                 20.4931            241            208             14
       265.2500                 20.4952            227            198              7
       265.3384                 20.5021            237            216             16
       265.4268                 20.5090            223            200              6
       265.5151                 20.5159            247            216             19
       265.6035                 20.5227            219            211              5
       265.6918                 20.5296            228            199              8
       265.7802                 20.5365            237            208              9
       265.8686                 20.5433            225            196              5
       265.9572                 20.5502            226            199              7
       266.0456                 20.5571            228            202             13
       266.1341                 20.5640            217            187              9
       266.2224                 20.5708            232            209              6
       266.2500                 20.5730            231            207              7
       266.3383                 20.5799            236            213              9
       266.4268                 20.5867            253            224             16
       266.5151                 20.5936            234            223              5
       266.6034                 20.6005            234            217              4
       266.6919                 20.6074            228            213              3
       266.7801                 20.6142            235            209              7
       266.8683                 20.6211            227            213              7
       266.9565                 20.6280            237            215              8
       267.0449                 20.6348            258            231              4
       267.1332                 20.6417            248            220             10
       267.2214                 20.6486            248            215             10
       267.2500                 20.6508            238            215             11
       267.3383                 20.6577            236            215             15
       267.4270                 20.6646            251            227              9
       267.5155                 20.6714            240            226              7
       267.6039                 20.6783            244            223             10
       267.6922                 20.6852            229            213              5
       267.7803                 20.6920            251            232             13
       267.8685                 20.6989            255            244              2
       267.9566                 20.7058            252            237              8
       268.0448                 20.7127            254            222             14
       268.1332                 20.7195            253            228              9
       268.2213                 20.7264            241            221              7
       268.2500                 20.7287            236            219             10
       268.3383                 20.7355            249            226             11
       268.4265                 20.7424            251            231              6
       268.5151                 20.7493            255            225             16
       268.6035                 20.7561            264            226             21
       268.6920                 20.7630            234            215              6
       268.7804                 20.7699            261            240              1
       268.8690                 20.7768            255            236              3
       268.9574                 20.7836            260            239              6
       269.0457                 20.7905            266            228             15
       269.1341                 20.7974            262            227              6
       269.2227                 20.8042            271            242              9
       269.2500                 20.8064            274            247              6
       269.3383                 20.8132            257            221              4
       269.4269                 20.8201            266            230             11
       269.5155                 20.8270            267            236              9
       269.6040                 20.8339            258            230              8
       269.6924                 20.8407            249            220              6
       269.7808                 20.8476            243            223              8
       269.8692                 20.8545            265            230              8
       269.9575                 20.8613            247            225             10
       270.0460                 20.8682            267            238             15
       270.1345                 20.8751            253            234              5
       270.2231                 20.8820            269            241             16
       270.2500                 20.8840            255            233             11
       270.3387                 20.8909            259            241              6
       270.4272                 20.8978            271            249              8
       270.5157                 20.9047            268            246              7
       270.6039                 20.9115            283            267              8
       270.6923                 20.9184            275            255              1
       270.7806                 20.9253            280            254              9
       270.8690                 20.9321            282            260              6
       270.9574                 20.9390            269            245              6
       271.0459                 20.9459            280            255              9
       271.1342                 20.9528            263            246              8
       271.2228                 20.9596            265            250              3
       271.2500                 20.9617            267            247             12
       271.3383                 20.9686            261            241              4
       271.4268                 20.9755            277            259              7
       271.5151                 20.9824            250            236              6
       271.6035                 20.9892            262            238             15
       271.6919                 20.9961            264            243              9
       271.7803                 21.0030            248            226              7
       271.8687                 21.0099            271            240             15
       271.9570                 21.0167            258            233              8
       272.0454                 21.0236            251            224             12
       272.1338                 21.0305            250            222              7
       272.2222                 21.0373            254            235              5
       272.2500                 21.0395            244            231              1
       272.3383                 21.0464            265            241             13
       272.4269                 21.0532            283            246             13
       272.5153                 21.0601            250            231              5
       272.6035                 21.0670            252            229             10
       272.6919                 21.0739            253            234              7
       272.7802                 21.0807            254            230             16
       272.8685                 21.0876            242            224             14
       272.9569                 21.0945            232            206             12
       273.0454                 21.1013            249            222             17
       273.1337                 21.1082            244            222              4
       273.2220                 21.1151            236            217              3
       273.2500                 21.1173            246            230              8
       273.3384                 21.1241            231            218              4
       273.4266                 21.1310            244            232              4
       273.5148                 21.1379            246            224              6
       273.6033                 21.1448            254            238              5
       273.6917                 21.1516            242            232              4
       273.7799                 21.1585            253            240              5
       273.8683                 21.1654            242            239              0
       273.9568                 21.1723            262            247             12
       274.0454                 21.1791            246            234             10
       274.1340                 21.1860            255            236             12
       274.2224                 21.1929            258            232             13
       274.2500                 21.1950            276            252             20
       274.3385                 21.2019            267            239             14
       274.4269                 21.2088            267            241             18
       274.5155                 21.2156            256            236              9
       274.6039                 21.2225            240            226              6
       274.6923                 21.2294            259            244              6
       274.7808                 21.2363            250            232              6
       274.8694                 21.2431            259            239              9
       274.9579                 21.2500            250            231             14
       275.0467                 21.2569            253            231             13
       275.1351                 21.2637            242            229              6
       275.2234                 21.2706            243            227              8
       275.2500                 21.2727            247            233              7
       275.3387                 21.2795            233            211             10
       275.4272                 21.2864            242            224              7
       275.5158                 21.2933            252            235              7
       275.6045                 21.3002            253            232              4
       275.6927                 21.3070            238            229              5
       275.7812                 21.3139            252            231             12
       275.8696                 21.3208            262            238             14
       275.9577                 21.3277            240            220              8
       276.0461                 21.3345            265            241             10
       276.1344                 21.3414            265            236              8
       276.2229                 21.3483            258            233             12
       276.2500                 21.3504            254            236             10
       276.3384                 21.3573            248            230             12
       276.4269                 21.3641            260            234             15
       276.5153                 21.3710            257            243              6
       276.6037                 21.3779            242            235              2
       276.6921                 21.3847            248            230              6
       276.7805                 21.3916            256            228             12
       276.8690                 21.3985            273            245             17
       276.9572                 21.4054            253            239              8
       277.0456                 21.4122            264            243              9
       277.1338                 21.4191            253            238              9
       277.2221                 21.4260            267            240             13
       277.2500                 21.4281            266            241              7
       277.3385                 21.4350            257            232              8
       277.4269                 21.4419            254            241              6
       277.5153                 21.4488            241            224              9
       277.6036                 21.4556            254            229             15
       277.6919                 21.4625            256            238              7
       277.7803                 21.4694            262            244              8
       277.8686                 21.4763            262            243             13
       277.9570                 21.4831            260            249              5
       278.0454                 21.4900            255            246              3
       278.1337                 21.4969            270            254              7
       278.2221                 21.5037            278            257             13
       278.2500                 21.5059            280            266              5
       278.3384                 21.5128            296            264             23
       278.4266                 21.5196            268            253              9
       278.5150                 21.5265            276            261              2
       278.6035                 21.5334            261            247              2
       278.6917                 21.5403            292            269             13
       278.7799                 21.5471            291            264              6
       278.8682                 21.5540            282            249             17
       278.9566                 21.5609            256            241              4
       279.0449                 21.5678            280            265              5
       279.1332                 21.5746            287            265              4
       279.2218                 21.5815            284            264              5
       279.2500                 21.5837            281            259              7
       279.3386                 21.5906            274            256              3
       279.4267                 21.5974            266            245              8
       279.5149                 21.6043            281            255             15
       279.6033                 21.6112            270            247             11
       279.6915                 21.6181            258            243              7
       279.7798                 21.6249            242            226             11
       279.8681                 21.6318            271            253              5
       279.9564                 21.6387            242            232              2
       280.0446                 21.6455            248            225             11
       280.1329                 21.6524            257            241              5
       280.2212                 21.6593            246            231              6
       280.2500                 21.6615            246            230              9
       280.3384                 21.6684            248            233              7
       280.4267                 21.6753            270            254              4
       280.5150                 21.6821            262            237             16
       280.6035                 21.6890            260            233             14
       280.6922                 21.6959            262            249             11
       280.7805                 21.7028            254            240              5
       280.8691                 21.7096            269            242              8
       280.9574                 21.7165            261            239              7
       281.0455                 21.7234            269            245              4
       281.1340                 21.7302            274            250             11
       281.2223                 21.7371            263            248              4
       281.2500                 21.7393            267            247             12
       281.3381                 21.7461            273            253              2
       281.4266                 21.7530            286            259             12
       281.5150                 21.7599            269            254              4
       281.6033                 21.7668            281            254             16
       281.6918                 21.7736            282            259             18
       281.7803                 21.7805            279            267              3
       281.8686                 21.7874            284            270              7
       281.9566                 21.7942            287            259              3
       282.0453                 21.8011            286            261             18
       282.1337                 21.8080            280            256             10
       282.2222                 21.8149            258            232              7
       282.2500                 21.8170            264            248              2
       282.3385                 21.8239            282            262              7
       282.4268                 21.8308            275            247             15
       282.5153                 21.8376            264            246             12
       282.6035                 21.8445            273            252              8
       282.6921                 21.8514            279            254             11
       282.7804                 21.8583            260            248             10
       282.8687                 21.8651            278            264              6
       282.9573                 21.8720            289            268             11
       283.0456                 21.8789            284            268              6
       283.1340                 21.8857            278            245              9
       283.2222                 21.8926            270            248              5
       283.2500                 21.8948            270            245             10
       283.3381                 21.9017            278            261              4
       283.4267                 21.9085            294            269             12
       283.5151                 21.9154            281            259              9
       283.6036                 21.9223            281            250             10
       283.6918                 21.9291            268            247              5
       283.7802                 21.9360            274            251              7
       283.8684                 21.9429            266            246              7
       283.9568                 21.9498            266            233             12
       284.0452                 21.9566            263            239              5
       284.1338                 21.9635            267            250              8
       284.2221                 21.9704            275            247             16
       284.2500                 21.9725            269            240             20
       284.3387                 21.9794            259            229             20
       284.4271                 21.9863            259            241              8
       284.5157                 21.9932            254            231             12
       284.6042                 22.0000            236            215              7
       284.6925                 22.0069            243            228              4
       284.7808                 22.0138            254            240              6
       284.8690                 22.0206            255            242              9
       284.9572                 22.0275            250            227              7
       285.0455                 22.0344            247            224              7
       285.1338                 22.0413            242            217              8
       285.2221                 22.0481            253            226             12
       285.2500                 22.0503            267            231             13
       285.3383                 22.0572            252            234              6
       285.4266                 22.0640            253            232              3
       285.5151                 22.0709            251            237              7
       285.6034                 22.0778            258            242              8
       285.6919                 22.0847            255            236              7
       285.7801                 22.0915            263            235              9
       285.8682                 22.0984            246            217             12
       285.9563                 22.1053            253            228             12
       286.0446                 22.1121            262            240              6
       286.1328                 22.1190            254            234              5
       286.2212                 22.1259            237            210              9
       286.2500                 22.1281            253            222             12
       286.3383                 22.1350            261            225             16
       286.4264                 22.1419            267            237             11
       286.5146                 22.1488            255            230              7
       286.6029                 22.1556            278            246             13
       286.6913                 22.1625            267            231             10
       286.7797                 22.1694            266            240              5
       286.8682                 22.1762            272            251              6
       286.9565                 22.1831            272            244              7
       287.0449                 22.1900            271            253              6
       287.1332                 22.1969            280            237             24
       287.2218                 22.2037            276            248             12
